상가업소번호,period_score,floor_score,parking_score,5bin_review_score,minmax_review_score,5bin_sales_score,rating_score,TRDAR_CD
MA010120220805307980,5,0.0,0.0,3,0.0909090909090909,3.0,0.0,3110743
MA010120220805308558,4,1.0,0.0,3,0.0404040404040404,3.0,2.8,3110503
MA010120220805309956,5,1.0,0.0,5,0.5751479289940828,5.0,4.315,3120040
MA010120220805311371,5,1.0,1.0,1,0.0019488428745432,4.0,4.3,3120136
MA010120220805311943,4,1.0,0.0,5,1.0,5.0,4.6,3110142
MA010120220805312709,5,1.0,0.0,3,1.0,3.0,4.5,3110088
MA010120220805312795,5,1.0,0.0,3,1.0,3.0,4.3,3110743
MA010120220805313206,5,1.0,0.0,1,0.0166666666666666,2.0,4.13,3111023
MA010120220805313986,5,1.0,0.0,1,0.0001292824822236,2.0,4.29,3120189
MA010120220805314872,5,1.0,0.0,1,0.002906976744186,4.0,4.0,3110085
MA010120220805319534,1,1.0,0.0,3,0.0555555555555555,2.0,2.8,3120153
MA010120220805319826,5,1.0,0.0,2,0.0147280334728033,1.0,5.0,3120022
MA010120220805321974,5,1.0,0.0,4,0.0323343848580441,4.0,3.985,3110226
MA010120220805322701,1,1.0,0.0,0,0.0,1.0,0.0,3120206
MA010120220805323245,1,1.0,0.0,0,0.0,1.0,0.0,3110679
MA010120220805323413,5,1.0,0.0,0,0.0,1.0,0.0,3120190
MA010120220805324132,5,1.0,0.0,4,0.0497446147013102,4.0,4.9,3120102
MA010120220805326235,5,1.0,0.0,3,0.0736151603498542,5.0,4.17,3120020
MA010120220805327414,5,1.0,0.0,0,0.0,4.0,0.0,3110061
MA010120220805328243,5,1.0,1.0,3,0.0,3.0,3.965,3111001
MA010120220805330186,5,1.0,0.0,0,0.0,3.0,0.0,3110007
MA010120220805331644,5,1.0,0.0,1,0.0007756948933419,1.0,4.24,3120189
MA010120220805332458,5,1.0,0.0,1,0.0081081081081081,5.0,4.3,3110469
MA010120220805332886,5,1.0,0.0,1,0.0,4.0,4.25,3130295
MA010120220805332984,5,1.0,0.0,1,0.0031180400890868,2.0,4.615,3120190
MA010120220805334794,4,1.0,0.0,3,0.0758196721311475,2.0,0.0,3120243
MA010120220805335581,5,1.0,0.0,4,0.039209726443769,3.0,4.455,3111010
MA010120220805336691,5,1.0,1.0,3,0.0,3.0,0.0,3110017
MA010120220805337932,5,0.0,0.0,2,0.0242402950992446,3.0,0.0,3120002
MA010120220805338305,5,0.0,1.0,4,0.1619365609348914,5.0,3.5,3120031
MA010120220805338386,5,1.0,0.0,2,0.0052009456264775,4.0,4.57,3120026
MA010120220805339299,5,1.0,1.0,1,0.0627450980392156,3.0,4.9350000000000005,3110372
MA010120220805340468,5,1.0,0.0,5,0.0545454545454545,5.0,4.67,3111035
MA010120220805340778,5,0.0,0.0,0,0.0,2.0,4.41,3120203
MA010120220805342098,5,1.0,1.0,5,0.1028571428571428,5.0,3.5,3110432
MA010120220805342310,5,1.0,1.0,4,0.0208955223880597,3.0,4.0,3130067
MA010120220805344967,5,1.0,0.0,2,0.0152610441767068,3.0,3.0,3120160
MA010120220805344985,5,1.0,0.0,0,0.0,3.0,0.0,3120037
MA010120220805344992,5,0.0,0.0,0,0.0,5.0,0.0,3120188
MA010120220805346622,5,1.0,0.0,4,0.2383015597920277,5.0,4.6,3120012
MA010120220805346928,5,1.0,1.0,3,0.2542372881355932,3.0,4.7,3110418
MA010120220805347911,5,1.0,0.0,2,0.0046314164415283,1.0,4.46,3120119
MA010120220805349006,5,1.0,0.0,1,0.0072463768115942,1.0,0.0,3120156
MA010120220805349008,5,1.0,0.0,3,0.0761670761670761,2.0,5.0,3110151
MA010120220805349931,5,1.0,0.0,1,0.0004679457182966,1.0,4.96,3120204
MA010120220805350421,5,1.0,1.0,4,0.0131868131868131,5.0,3.8,3120189
MA010120220805354254,5,1.0,0.0,5,0.1561872909698996,5.0,3.865,3120103
MA010120220805354424,5,1.0,0.0,3,0.0,3.0,3.8,3110859
MA010120220805354914,5,0.0,0.0,0,0.0,2.0,0.0,3120227
MA010120220805354947,5,0.0,0.0,0,0.0,4.0,0.0,3120041
MA010120220805355601,5,0.0,0.0,0,0.0,1.0,4.0,3120149
MA010120220805357481,5,0.0,1.0,4,0.0188489570243779,5.0,0.0,3120104
MA010120220805357787,5,1.0,0.0,0,0.0,3.0,0.0,3120003
MA010120220805358404,5,1.0,0.0,0,0.0,1.0,0.0,3110618
MA010120220805358706,4,1.0,0.0,3,0.030751708428246,4.0,4.845,3120235
MA010120220805359143,5,0.0,0.0,4,0.0606060606060606,4.0,4.385,3120076
MA010120220805359788,5,1.0,0.0,4,0.0532818532818532,1.0,0.0,3110836
MA010120220805359951,1,1.0,0.0,3,0.1993067590987868,1.0,0.0,3120012
MA010120220805360987,5,1.0,0.0,3,0.0136882129277566,3.0,5.0,3120131
MA010120220805361807,5,1.0,0.0,5,0.8615384615384615,2.0,4.55,3110220
MA010120220805363457,5,1.0,0.0,4,0.0365079365079365,4.0,4.7,3120027
MA010120220805364149,5,1.0,0.0,1,0.0089197224975222,1.0,4.5,3120178
MA010120220805365173,5,0.0,0.0,4,0.0148278461925106,3.0,3.4,3120104
MA010120220805368517,5,1.0,1.0,1,0.0134969325153374,1.0,0.0,3120096
MA010120220805369612,5,1.0,0.0,1,0.0009049773755656,2.0,4.35,3120189
MA010120220805370555,5,1.0,0.0,0,0.0,1.0,0.0,3120235
MA010120220805370565,5,0.0,1.0,1,0.0002994908655286,4.0,3.585,3120021
MA010120220805371459,5,1.0,0.0,3,0.0,3.0,4.275,3110001
MA010120220805371852,5,1.0,0.0,1,0.0084905660377358,4.0,4.6,3130179
MA010120220805372602,5,1.0,0.0,3,0.0196078431372549,2.0,4.605,3120072
MA010120220805372837,5,1.0,0.0,2,0.021875,2.0,4.4,3120132
MA010120220805373151,5,1.0,0.0,5,0.90625,5.0,4.56,3110760
MA010120220805373342,5,0.0,1.0,3,0.034865568083261,1.0,0.0,3110544
MA010120220805373795,5,0.0,0.0,0,0.0,2.0,4.22,3120192
MA010120220805375741,5,1.0,0.0,0,0.0,1.0,0.0,3111013
MA010120220805376735,1,0.0,0.0,1,0.0011441647597254,1.0,0.0,3120094
MA010120220805376837,5,1.0,0.0,3,1.0,3.0,4.7,3130196
MA010120220805377220,5,0.0,0.0,0,0.0,2.0,0.0,3120213
MA010120220805377586,5,1.0,0.0,1,0.0082004555808656,1.0,0.0,3120235
MA010120220805378019,5,1.0,0.0,1,0.0052341597796143,2.0,3.95,3120051
MA010120220805378471,5,1.0,0.0,2,0.0057892705519104,3.0,4.7,3120119
MA010120220805379834,5,0.0,0.0,1,0.0,3.0,0.0,3110105
MA010120220805380095,5,1.0,0.0,2,0.0305466237942122,1.0,0.0,3110316
MA010120220805384516,5,1.0,1.0,5,1.0,5.0,4.46,3110842
MA010120220805386683,5,0.0,0.0,0,0.0,1.0,0.0,3130060
MA010120220805388403,5,1.0,0.0,3,0.0521739130434782,4.0,0.0,3110043
MA010120220805388430,5,1.0,0.0,0,0.0,1.0,4.41,3120246
MA010120220805388439,5,1.0,0.0,1,0.0022813688212927,4.0,4.38,3120131
MA010120220805389105,5,1.0,0.0,3,0.0167467398764584,4.0,4.7,3110475
MA010120220805389658,5,1.0,0.0,2,0.0318840579710145,3.0,4.465,3110578
MA010120220805390320,5,1.0,1.0,4,0.146875,4.0,4.9,3110139
MA010120220805390360,5,1.0,0.0,2,0.0333333333333333,3.0,2.3,3120153
MA010120220805392748,5,1.0,0.0,5,0.3651685393258427,5.0,4.734999999999999,3110626
MA010120220805395322,5,1.0,0.0,4,0.0082094376212023,5.0,3.545,3120189
MA010120220805397838,5,1.0,1.0,3,0.0,3.0,4.165,3110767
MA010120220805397999,5,1.0,0.0,1,0.0154929577464788,3.0,3.1,3120120
MA010120220805398390,5,0.0,0.0,3,0.1259600614439324,3.0,4.9,3110538
MA010120220805400156,5,1.0,0.0,0,0.0,2.0,0.0,3120129
MA010120220805400821,5,1.0,0.0,3,0.5648148148148148,4.0,4.805,3110289
MA010120220805401177,5,1.0,0.0,0,0.0,1.0,0.0,3110586
MA010120220805401223,5,1.0,1.0,1,0.0155038759689922,1.0,4.734999999999999,3110456
MA010120220805401741,1,1.0,1.0,5,1.0,5.0,4.7,3110243
MA010120220805402387,5,1.0,0.0,3,0.0261194029850746,3.0,4.5,3110413
MA010120220805403269,5,0.0,0.0,0,0.0,1.0,0.0,3110544
MA010120220805404558,5,1.0,0.0,0,0.0,1.0,0.0,3120131
MA010120220805404732,5,1.0,0.0,2,0.0356589147286821,4.0,5.0,3120209
MA010120220805406127,5,1.0,0.0,0,0.0,1.0,0.0,3120131
MA010120220805410287,4,1.0,1.0,4,0.0332781456953642,5.0,4.425,3110232
MA010120220805412993,5,1.0,1.0,5,0.1117196056955093,5.0,2.0,3120062
MA010120220805413720,5,1.0,1.0,4,0.2287671232876712,5.0,5.0,3110120
MA010120220805414555,5,0.0,0.0,1,0.0159420289855072,1.0,4.6,3120121
MA010120220805415478,4,1.0,0.0,0,0.0,1.0,0.0,3120098
MA010120220805415550,5,0.0,0.0,2,0.0047658862876254,2.0,4.4,3120103
MA010120220805415563,5,1.0,0.0,2,0.0064638783269961,2.0,4.8100000000000005,3120213
MA010120220805417655,5,1.0,0.0,2,0.0333239988798655,4.0,2.6,3120186
MA010120220805419228,5,1.0,0.0,3,0.2701149425287357,4.0,3.345,3130170
MA010120220805419686,5,1.0,0.0,2,0.0023914411579609,4.0,4.315,3120173
MA010120220805420450,5,1.0,0.0,2,0.0006796116504854,2.0,4.845000000000001,3120108
MA010120220805421451,5,1.0,0.0,5,1.0,5.0,3.75,3110096
MA010120220805423562,5,1.0,0.0,3,0.0,3.0,0.0,3110953
MA010120220805423889,5,1.0,0.0,2,0.0490666666666666,2.0,0.0,3130035
MA010120220805424960,5,1.0,1.0,3,0.1786283891547049,2.0,4.49,3130115
MA010120220805425137,5,1.0,0.0,3,0.12,3.0,4.14,3110872
MA010120220805427392,5,1.0,0.0,5,0.1077189939288811,5.0,4.25,3110544
MA010120220805428511,5,1.0,0.0,4,0.1025270758122743,5.0,3.9,3110018
MA010120220805430763,5,1.0,1.0,5,1.0,1.0,4.63,3110753
MA010120220805433429,5,1.0,0.0,5,1.0,5.0,4.8,3111050
MA010120220805433645,5,1.0,0.0,3,0.0508196721311475,4.0,4.1,3110214
MA010120220805434517,4,1.0,0.0,3,1.0,3.0,4.705,3110669
MA010120220805435782,5,0.0,0.0,0,0.0,2.0,0.0,3130042
MA010120220805435869,5,1.0,0.0,3,0.0058382323129941,4.0,0.0,3120149
MA010120220805437417,5,1.0,0.0,4,0.05625,5.0,4.46,3110569
MA010120220805437649,5,1.0,0.0,3,0.0063758389261744,3.0,5.0,3130183
MA010120220805439481,5,1.0,0.0,3,0.04284514141697,4.0,4.2,3120186
MA010120220805441101,1,1.0,0.0,0,0.0,2.0,0.0,3120237
MA010120220805441356,5,1.0,0.0,2,0.0232558139534883,2.0,4.5,3120091
MA010120220805442170,5,1.0,1.0,4,0.1943661971830986,5.0,4.875,3120120
MA010120220805442504,5,1.0,1.0,4,0.1466666666666666,4.0,4.3,3110645
MA010120220805443823,5,1.0,1.0,1,0.003122289679098,3.0,0.0,3110544
MA010120220805444142,5,0.0,1.0,2,0.0131445904954499,1.0,4.68,3120086
MA010120220805445846,1,0.0,0.0,0,0.0,1.0,0.0,3110085
MA010120220805446012,5,1.0,0.0,0,0.0,3.0,0.0,3110107
MA010120220805446050,5,1.0,0.0,0,0.0,3.0,0.0,3120076
MA010120220805448057,5,1.0,1.0,2,0.0293577981651376,3.0,4.49,3120067
MA010120220805448864,5,1.0,1.0,2,0.0203389830508474,2.0,3.0,3120248
MA010120220805448959,5,0.0,0.0,1,0.0015438054805094,4.0,2.0,3120119
MA010120220805449540,4,1.0,0.0,0,0.0,1.0,0.0,3120103
MA010120220805450326,5,1.0,0.0,1,0.0,3.0,4.6,3110373
MA010120220805450650,5,1.0,0.0,0,0.0,1.0,0.0,3120215
MA010120220805450768,5,1.0,0.0,0,0.0,1.0,0.0,3120171
MA010120220805451901,5,1.0,1.0,4,0.9065040650406504,5.0,3.965,3110091
MA010120220805451907,5,0.0,0.0,4,0.0427480916030534,2.0,4.37,3001493
MA010120220805452412,5,1.0,0.0,3,0.0,3.0,0.0,3110710
MA010120220805452441,5,1.0,0.0,2,0.0467289719626168,4.0,0.0,3120089
MA010120220805452558,5,1.0,0.0,4,0.098474945533769,5.0,4.37,3120072
MA010120220805452742,5,1.0,0.0,0,0.0,1.0,0.0,3110277
MA010120220805453046,5,0.0,0.0,5,0.918552036199095,5.0,4.6,3110842
MA010120220805453894,5,1.0,0.0,3,0.0136911281489594,4.0,4.335,3120062
MA010120220805454448,5,1.0,0.0,5,0.8352941176470589,5.0,4.38,3110021
MA010120220805454758,5,1.0,0.0,2,0.0305397727272727,1.0,0.0,3120101
MA010120220805454863,5,1.0,0.0,3,0.0066708621774701,1.0,4.16,3120173
MA010120220805458323,5,0.0,0.0,0,0.0,5.0,0.0,3110588
MA010120220805459923,5,1.0,1.0,3,0.0365217391304347,4.0,4.79,3110502
MA010120220805464121,5,1.0,0.0,1,0.0044145155256266,1.0,4.3,3111013
MA010120220805464769,5,1.0,0.0,4,0.0036628198695434,3.0,4.135,3120225
MA010120220805465049,5,1.0,0.0,1,0.0009456264775413,2.0,4.41,3120026
MA010120220805465349,1,1.0,0.0,0,0.0,1.0,0.0,3110134
MA010120220805465511,5,1.0,0.0,3,0.0074778200253485,4.0,4.255,3120197
MA010120220805466113,5,1.0,0.0,0,0.0,5.0,0.0,3110718
MA010120220805466180,1,1.0,0.0,3,0.0717948717948717,3.0,4.58,3120215
MA010120220805469508,5,1.0,1.0,4,0.2315151515151515,5.0,4.2,3111021
MA010120220805469951,4,1.0,0.0,3,0.0242537313432835,3.0,4.46,3120148
MA010120220805470060,5,1.0,0.0,1,0.0005676059193188,4.0,4.645,3120149
MA010120220805470693,5,1.0,1.0,1,0.0,3.0,0.0,3130306
MA010120220805470816,5,1.0,0.0,2,0.0049822064056939,2.0,4.91,3120061
MA010120220805471432,5,1.0,0.0,1,0.0078828828828828,5.0,5.0,3120069
MA010120220805472028,1,1.0,0.0,5,0.8168168168168168,1.0,0.0,3130007
MA010120220805473485,5,1.0,0.0,1,0.033009708737864,1.0,4.675,3110568
MA010120220805473565,5,1.0,0.0,1,0.0012711864406779,3.0,4.245,3120129
MA010120220805474840,5,1.0,0.0,1,0.009009009009009,1.0,5.0,3111076
MA010120220805477673,5,1.0,0.0,3,0.0569536423841059,2.0,4.92,3120151
MA010120220805478529,5,1.0,0.0,4,0.0418079096045197,5.0,4.49,3130065
MA010120220805478966,5,1.0,1.0,1,0.0272536687631027,2.0,3.0,3120100
MA010120220805479208,5,1.0,0.0,1,0.0047619047619047,3.0,4.55,3110892
MA010120220805481041,5,1.0,0.0,3,0.0183381088825214,5.0,3.45,3110955
MA010120220805481681,1,1.0,0.0,1,0.0112359550561797,1.0,4.26,3111015
MA010120220805482139,5,1.0,0.0,5,1.0,5.0,4.66,3110147
MA010120220805482368,5,1.0,0.0,1,0.0148760330578512,2.0,5.0,3110244
MA010120220805483120,5,1.0,0.0,1,0.0048192771084337,1.0,4.17,3130112
MA010120220805483683,5,1.0,0.0,3,0.0,3.0,0.0,3110689
MA010120220805484646,5,1.0,0.0,1,0.0055555555555555,2.0,4.8,3120224
MA010120220805485518,5,1.0,0.0,0,0.0,2.0,0.0,3110219
MA010120220805486040,5,1.0,0.0,0,0.0,1.0,0.0,3120005
MA010120220805490826,5,1.0,1.0,5,1.0,5.0,4.7,3111008
MA010120220805490968,5,1.0,1.0,3,0.169811320754717,3.0,1.5,3110851
MA010120220805491379,5,1.0,0.0,1,0.004225352112676,1.0,0.0,3110132
MA010120220805491881,5,1.0,0.0,3,0.1590909090909091,3.0,4.0,3130070
MA010120220805492068,5,1.0,0.0,2,0.0068702290076335,1.0,5.0,3110335
MA010120220805492817,5,1.0,0.0,4,0.0525423728813559,5.0,3.565,3120129
MA010120220805493075,5,1.0,1.0,2,0.0138933764135702,3.0,4.5,3120179
MA010120220805493635,5,1.0,0.0,3,0.0319444444444444,3.0,3.8,3120224
MA010120220805493668,5,1.0,0.0,5,0.1930615784908933,5.0,4.0,3110544
MA010120220805494859,5,0.0,0.0,0,0.0,3.0,0.0,3130321
MA010120220805496752,5,0.0,0.0,0,0.0,5.0,0.0,3110049
MA010120220805497833,5,0.0,0.0,1,0.0066291017567119,1.0,0.0,3110566
MA010120220805498380,5,1.0,0.0,4,0.0837416481069042,5.0,4.6,3110219
MA010120220805498519,5,1.0,0.0,0,0.0,3.0,0.0,3130048
MA010120220805498530,5,1.0,0.0,4,0.0153846153846153,4.0,4.63,3120103
MA010120220805498568,5,1.0,0.0,2,0.0959821428571428,5.0,4.895,3110288
MA010120220805499279,1,1.0,1.0,5,0.0608365019011406,3.0,3.615,3120131
MA010120220805500794,1,1.0,1.0,5,0.3887018331462776,5.0,4.105,3111013
MA010120220805500852,5,1.0,0.0,3,0.0,3.0,0.0,3110776
MA010120220805501644,5,1.0,0.0,3,1.0,3.0,0.0,3110937
MA010120220805502538,5,1.0,0.0,2,0.1477272727272727,3.0,3.5,3110294
MA010120220805502965,5,1.0,1.0,1,0.125,1.0,4.65,3110179
MA010120220805504369,5,1.0,0.0,3,0.3619631901840491,3.0,3.62,3110686
MA010120220805506128,5,1.0,0.0,3,0.1374429223744292,1.0,4.36,3110120
MA010120220805506658,1,0.0,0.0,0,0.0,2.0,0.0,3120198
MA010120220805507078,5,1.0,0.0,0,0.0,1.0,0.0,3110091
MA010120220805509858,5,1.0,0.0,1,0.0009943652635067,2.0,5.0,3110566
MA010120220805510832,5,0.0,0.0,3,0.0142416678901776,1.0,0.0,3110063
MA010120220805510998,5,1.0,0.0,3,0.03206106870229,3.0,2.5,3110137
MA010120220805511005,1,0.0,0.0,5,0.1215746815901196,4.0,5.0,3120119
MA010120220805511366,5,1.0,1.0,3,0.0099420049710024,2.0,4.7,3110804
MA010120220805511562,5,1.0,0.0,2,0.0127358490566037,3.0,4.48,3130179
MA010120220805511682,5,1.0,0.0,3,0.0,3.0,0.0,3110280
MA010120220805513509,5,1.0,1.0,3,0.1492537313432835,3.0,4.574999999999999,3110989
MA010120220805518534,5,1.0,0.0,1,0.0176470588235294,3.0,4.59,3120042
MA010120220805518649,5,1.0,0.0,3,1.0,3.0,4.4,3110580
MA010120220805518931,5,1.0,0.0,2,0.0729040097205346,4.0,4.215,3110141
MA010120220805519031,5,1.0,0.0,0,0.0,1.0,0.0,3120222
MA010120220805521074,5,1.0,0.0,4,0.4518072289156626,4.0,5.0,3110370
MA010120220805521408,5,1.0,0.0,2,0.0164009111617312,3.0,4.8,3120235
MA010120220805522391,5,1.0,0.0,2,0.0025,2.0,4.4,3110569
MA010120220805523199,5,1.0,1.0,4,0.0099878197320341,3.0,4.4,3120136
MA010120220805523543,5,0.0,0.0,1,6.148170919151553e-05,5.0,0.0,3120009
MA010120220805523836,5,1.0,0.0,3,0.0432098765432098,1.0,2.4,3120153
MA010120220805524387,5,1.0,1.0,5,0.8,5.0,4.6,3111039
MA010120220805525282,5,1.0,1.0,4,0.3056179775280899,5.0,4.9,3111015
MA010120220805528341,5,1.0,0.0,4,0.0952380952380952,5.0,4.42,3120027
MA010120220805528350,5,1.0,1.0,4,0.0582781456953642,1.0,4.7,3110232
MA010120220805528646,5,1.0,0.0,3,0.1428571428571428,4.0,4.6850000000000005,3110659
MA010120220805529302,5,1.0,0.0,1,0.0,1.0,4.0,3110227
MA010120220805532332,5,1.0,0.0,3,0.0108747044917257,2.0,4.345,3120026
MA010120220805533823,5,1.0,0.0,2,0.0031668696711327,2.0,4.654999999999999,3120136
MA010120220805536391,5,0.0,0.0,3,0.0,3.0,0.0,3110106
MA010120220805536396,5,1.0,0.0,0,0.0,1.0,0.0,3120148
MA010120220805536872,5,1.0,0.0,0,0.0,1.0,0.0,3120181
MA010120220805537747,5,1.0,0.0,0,0.0,1.0,0.0,3110998
MA010120220805537816,5,1.0,0.0,2,0.0103806228373702,4.0,3.905,3120125
MA010120220805538067,5,1.0,0.0,1,0.0019801980198019,1.0,4.3,3120098
MA010120220805538308,5,1.0,0.0,3,0.0318082788671024,4.0,4.055,3120072
MA010120220805539262,5,1.0,0.0,3,0.0,3.0,0.0,3110700
MA010120220805539661,5,1.0,0.0,1,0.0038929440389294,1.0,4.12,3120003
MA010120220805539803,5,0.0,0.0,3,0.015442561205273,2.0,0.0,3120202
MA010120220805540208,5,1.0,0.0,1,0.0023068050749711,2.0,4.4,3120125
MA010120220805540995,5,1.0,0.0,5,1.0,1.0,3.8,3120048
MA010120220805542649,5,1.0,0.0,0,0.0,2.0,0.0,3110131
MA010120220805542938,5,1.0,0.0,1,0.0009375,2.0,0.0,3110569
MA010120220805544981,5,1.0,0.0,1,0.0786885245901639,2.0,4.1,3110528
MA010120220805545200,1,0.0,1.0,5,0.2677345537757437,5.0,4.5,3120094
MA010120220805545732,5,0.0,0.0,0,0.0,2.0,4.86,3110558
MA010120220805546316,5,1.0,0.0,0,0.0,2.0,0.0,3120009
MA010120220805547858,4,1.0,1.0,4,0.022875816993464,5.0,4.625,3120234
MA010120220805564811,5,1.0,0.0,3,0.0571739722297849,4.0,3.2,3120046
MA010120220805605927,5,1.0,1.0,3,0.046583850931677,2.0,4.57,3120205
MA010120220805609231,5,0.0,1.0,0,0.0,3.0,0.0,3111066
MA010120220805609312,4,1.0,0.0,3,0.1952054794520548,3.0,4.32,3110169
MA010120220805609559,5,1.0,0.0,2,0.0076045627376425,1.0,0.0,3120131
MA010120220805612107,1,1.0,0.0,0,0.0,1.0,0.0,3120006
MA010120220805629360,5,1.0,0.0,2,0.0130718954248366,2.0,5.0,3120072
MA010120220805635507,5,1.0,0.0,5,1.0,5.0,4.32,3110468
MA010120220805639737,5,1.0,0.0,5,1.0,1.0,4.39,3110400
MA010120220805640648,5,1.0,1.0,4,0.1034220532319391,5.0,4.64,3120213
MA010120220805643530,5,1.0,1.0,5,1.0,5.0,5.0,3130268
MA010120220805647634,5,1.0,0.0,1,0.0090519294902334,2.0,4.7,3110068
MA010120220805652182,1,0.0,0.0,4,0.0530328140536957,3.0,4.7,3110566
MA010120220805681557,5,1.0,0.0,3,0.04,4.0,5.0,3110432
MA010120220805681573,5,1.0,1.0,3,0.0,3.0,3.46,3110251
MA010120220805682409,5,1.0,1.0,2,0.0025920165889061,2.0,0.0,3120185
MA010120220805684187,5,1.0,1.0,5,0.0761692650334075,5.0,4.535,3120190
MA010120220805684235,5,1.0,0.0,4,0.1092436974789916,4.0,4.0,3120077
MA010120220805685302,5,0.0,0.0,3,0.0359477124183006,3.0,4.9,3110507
MA010120220805686883,5,1.0,0.0,3,0.0059405940594059,5.0,4.33,3120098
MA010120220805686920,5,1.0,0.0,5,0.3377510040160642,5.0,4.33,3120160
MA010120220805687517,5,1.0,0.0,5,0.803921568627451,5.0,4.68,3111042
MA010120220805688326,5,1.0,0.0,4,0.123006833712984,5.0,4.234999999999999,3120235
MA010120220805689558,5,1.0,0.0,3,0.0,3.0,3.895,3130222
MA010120220805690336,5,1.0,0.0,0,0.0,1.0,0.0,3120197
MA010120220805690833,5,1.0,0.0,3,0.0396946564885496,4.0,5.0,3110885
MA010120220805691076,5,1.0,1.0,3,0.0188298587760591,4.0,2.8,3120198
MA010120220805691679,5,1.0,0.0,0,0.0,1.0,0.0,3120165
MA010120220805691876,5,1.0,0.0,1,0.001311475409836,3.0,4.48,3120005
MA010120220805691951,5,1.0,0.0,2,0.1105263157894737,3.0,3.52,3120060
MA010120220805693288,5,1.0,0.0,1,0.0004454342984409,4.0,4.39,3120190
MA010120220805693535,5,1.0,0.0,5,1.0,1.0,0.0,3130312
MA010120220805693670,5,1.0,0.0,0,0.0,1.0,0.0,3110850
MA010120220805694659,5,1.0,0.0,1,0.0295652173913043,1.0,4.0,3120097
MA010120220805695089,5,1.0,1.0,4,0.0861344537815126,5.0,4.66,3110069
MA010120220805696886,5,1.0,0.0,0,0.0,1.0,0.0,3110473
MA010120220805703628,1,1.0,0.0,3,0.0,3.0,0.0,3110734
MA010120220805703964,4,1.0,0.0,1,0.0274294670846395,2.0,4.640000000000001,3120158
MA010120220805704929,5,0.0,0.0,2,0.0352490421455938,1.0,4.825,3110895
MA010120220805724034,5,1.0,0.0,1,0.0029732408325074,3.0,0.0,3120138
MA010120220805724889,4,1.0,0.0,2,0.0917832167832167,5.0,4.74,3130163
MA010120220805725774,5,1.0,0.0,3,0.0135922330097087,3.0,4.615,3120249
MA010120220805725817,5,1.0,0.0,4,0.0887688151292937,1.0,4.58,3120119
MA010120220805727391,5,1.0,0.0,4,0.2293785310734463,5.0,4.7,3120242
MA010120220805728024,5,1.0,0.0,3,0.0,3.0,0.0,3130151
MA010120220805730497,5,0.0,0.0,1,0.0002010555415933,1.0,3.8,3120104
MA010120220805731051,5,1.0,0.0,2,0.0024126664991203,3.0,4.51,3120104
MA010120220805734596,5,1.0,1.0,1,0.0015258953415312,,0.0,-1
MA010120220805736038,5,1.0,0.0,0,0.0,1.0,0.0,3120095
MA010120220805736431,5,1.0,0.0,0,0.0,4.0,0.0,3120072
MA010120220805799932,5,1.0,1.0,5,0.2503597122302158,5.0,5.0,3111044
MA010120220805801569,5,1.0,0.0,1,0.0,1.0,4.6,3110863
MA010120220805804547,5,1.0,0.0,4,0.2579185520361991,5.0,4.46,3120188
MA010120220805805044,5,1.0,0.0,0,0.0,1.0,0.0,3110315
MA010120220805810603,1,1.0,0.0,0,0.0,2.0,0.0,3120214
MA010120220805819195,5,1.0,0.0,3,0.0,3.0,0.0,3120161
MA010120220805830074,5,0.0,0.0,5,0.6779661016949152,5.0,5.0,3120064
MA010120220805831827,5,0.0,0.0,0,0.0,1.0,0.0,3120119
MA010120220805832355,5,0.0,0.0,2,0.0081049787726746,1.0,4.2,3120119
MA010120220805832680,5,1.0,0.0,1,0.0034692107545533,3.0,4.255,3110544
MA010120220805832837,5,1.0,0.0,5,0.0450046111281893,5.0,3.59,3120009
MA010120220805834755,5,1.0,1.0,3,0.0072607260726072,5.0,4.359999999999999,3120098
MA010120220805835392,1,0.0,0.0,4,0.0322260783341596,4.0,2.9,3120157
MA010120220805836232,5,1.0,0.0,3,1.0,3.0,4.45,3130229
MA010120220805837640,5,1.0,0.0,1,0.0021186440677966,2.0,4.765000000000001,3120129
MA010120220805838493,5,0.0,1.0,5,0.3091657313879536,1.0,0.0,3111013
MA010120220805843756,1,1.0,0.0,5,1.0,5.0,4.279999999999999,3120007
MA010120220805843776,5,1.0,1.0,3,0.0138795986622073,4.0,4.59,3120103
MA010120220805843955,5,1.0,0.0,3,0.0431251750210025,2.0,4.71,3120186
MA010120220805843985,5,1.0,0.0,2,0.0564885496183206,3.0,4.67,3110438
MA010120220805844477,5,1.0,0.0,3,0.0615384615384615,3.0,3.4400000000000004,3111087
MA010120220805846170,5,0.0,0.0,1,0.0074074074074074,1.0,0.0,3120072
MA010120220805853869,5,1.0,0.0,2,0.0166527893422148,3.0,3.905,3120112
MA010120220805855404,5,1.0,0.0,5,0.0389632107023411,5.0,4.3,3120103
MA010120220805856433,5,1.0,0.0,0,0.0,1.0,0.0,3120119
MA010120220805856509,5,1.0,0.0,2,0.0016476552598225,5.0,3.925,3120197
MA010120220805858556,1,1.0,0.0,5,0.2040816326530612,1.0,0.0,3120007
MA010120220805858918,5,0.0,0.0,3,0.0,3.0,4.859999999999999,3110803
MA010120220805860540,5,0.0,0.0,1,0.0038251366120218,5.0,4.76,3120053
MA010120220805860968,5,1.0,0.0,3,0.0,3.0,3.875,3110268
