상가업소번호,상호명_지점,상권_코드,전용면적,리뷰수,별점,카페_추정매출
MA010120220804279756,커피플라잇,3111036,100.93754931596975,8.0,4.79,3389702206.9867506
MA010120220804280133,24/7,3120237,233.7648354022089,7.0,5.0,1857815952.7467592
MA010120220804280353,커피앰비언스,3120239,120.11076070377541,59.0,4.755000000000001,1027816900.3136996
MA010120220804281480,에스프레소버킷,3120237,274.24798034760295,16.0,4.73,2366460159.4426346
MA010120220804281955,갤러리카페커피집,3111031,107.67320193887429,78.0,4.785,1393135301.030935
MA010120220804282191,에브리데이몬데이카페,3111013,128.49211990742594,0.0,4.1,565963851.522771
MA010120220804282233,미소에,3111044,89.97650933203035,0.0,4.75,2699134178.1066895
MA010120220804283030,라이브홀리데이,3120228,319.40933135528445,0.0,,2451463583.713496
MA010120220804283432,커피인페르노,3111042,176.34443890814418,0.0,4.43,2538645228.0144267
MA010120220804283485,커피그래픽,3111038,178.8141191597983,22.0,5.0,3441204906.1724033
MA010120220804283553,한가로운오후,3111012,155.10834128661236,0.0,,350729104.08015305
MA010120220804283758,올리버브라운 문정점,3111031,149.51867078622274,0.0,4.21,869592015.9155592
MA010120220804284520,두들,3120011,165.24618715199642,95.0,4.8275,5690230282.88068
MA010120220804284628,꽃담청,3120235,,0.0,4.23,646344933.1395805
MA010120220804286060,외계인휴게소,3130312,392.4207476941474,0.0,,4817042332.466666
MA010120220804287346,페르마타,3110539,108.44296760407487,185.0,4.7,1479885174.7125766
MA010120220804287369,팔팔팔팔,3120235,,0.0,,646344933.1395805
MA010120220804287530,비옥,3110566,573.5920790432809,424.0,3.6,2391685575.342931
MA010120220804287767,윈윈커피,3120006,891.9595894033297,11.0,4.79,2601022731.3878255
MA010120220804288042,극락왕생,3110759,834.7533872725384,0.0,,6055246620.552606
MA010120220804288972,항구도시연구소,3110102,72.65276736881876,0.0,4.53,521860609.59228003
MA010120220804289213,디스코플래닛,3120102,146.17523185570155,131.0,4.675000000000001,1318576497.635619
MA010120220804289393,채완,3111039,105.73571982953975,20.0,4.285,1216101036.4271293
MA010120220804294329,강남지역자활센터SR카페테리아,3120224,414.1639493691724,0.0,,2434279862.4546504
MA010120220804294331,마실다실깨비점,3130208,256.8867575802126,0.0,,6950191855.932175
MA010120220804295154,테르토엔시드누아 가든파이브점,3120236,31137.557417871616,0.0,,4109070619.144641
MA010120220804295740,올포원텔레콤주,3120246,375.0327123048891,0.0,4.4,4984327200.997725
MA010120220804298640,한우리유통주,3120231,1572.352558807113,0.0,,129488025591.29999
MA010120220804299752,셀그린농산킹콩쥬스엔커피유,3120231,1572.352558807113,0.0,,129488025591.29999
MA010120220804301640,함초롬유통,3120231,1572.352558807113,0.0,,129488025591.29999
MA010120220804302534,보니파시오상회,3120231,1572.352558807113,0.0,,129488025591.29999
MA010120220804306383,한우리통상주,3120227,2021.4041283198667,0.0,,6550675341.557252
MA010120220804316138,커피방앗간,3120005,132.3609727096091,876.0,3.24,2919108706.568154
MA010120220804317357,플래이스308,3110119,295.7858799791626,39.0,4.515,
MA010120220804321580,그릭띠아요거트,3110545,833.2700206517766,0.0,,1331964296.7064035
MA010120220804322603,커피브레이크,3110668,168.25907297506097,0.0,,1226834428.5497854
MA010120220804322989,선물같은하루,3110873,74.52790329263648,0.0,4.42,815449169.1690859
MA010120220804323345,이디야서울 교대점,3120172,112.62376316370782,3128.0,4.08,22888685568.646797
MA010120220804323703,트리플에이커피중화역점,3110249,405.70887480752106,14.0,5.0,5305380580.534455
MA010120220804325155,까사다루아,3110128,120.26728023869568,151.0,4.9,2414177577.418428
MA010120220804325160,이곳에,3110126,265.27367238748104,211.0,4.4,135054294.66139275
MA010120220804327583,한양,3110256,124.15221966173543,0.0,,5153449523.229231
MA010120220804328194,심온,3120181,131.10320628405415,459.0,4.1,10367212585.473907
MA010120220804328202,포트캔커피시흥 사거리점,3130235,353.5794137832499,13.0,3.0,10733430580.889925
MA010120220804328610,레미제라블,3110180,1518.2947690149474,14.0,4.5275,2973570154.8668923
MA010120220804328702,위드커피,3110836,152.51184224888135,19.5,3.973333333333334,2339528599.4324684
MA010120220804329388,팔칠팔커피,3120109,187.02104621058822,0.0,3.7,1433530780.9525554
MA010120220804330513,룸메이트,3120072,124.2910432467397,4.0,5.0,1278768567.3812892
MA010120220804332994,더마실카페,3110997,157.8640776466465,4.0,4.0,2826735168.7632523
MA010120220804333486,셀프사진관포테이토,3120104,99.6573874923661,0.0,,825843168.0952563
MA010120220804333754,아자아자,3110738,104.7547414626125,37.0,4.725,9375722668.626472
MA010120220804336253,슈퍼내추럴,3110206,97.86838840904014,0.0,,459078546.7461407
MA010120220804339141,애플21대치지점,3120215,1041.1844773839248,0.0,,2723128730.9673195
MA010120220804339142,산노루 삼성점,3110988,258.2456008306054,264.0,4.5,1030467888.3775253
MA010120220804339177,백미당 본점,3120193,425.111123419387,34.5,3.8800000000000003,12539654644.607843
MA010120220804339669,제이플로,3120239,296.48549933410845,0.0,,604302920.4650985
MA010120220804340076,데시데,3120005,456.4156768485561,261.0,4.8,1574764642.2062724
MA010120220804343429,알콩달콩,3120072,85.46369589826016,23.0,4.4,1367334025.3422792
MA010120220804346159,수정다방,3110399,222.55881981092153,0.0,,1551384788.8513262
MA010120220804346766,이디야대림역점,3120142,156.84754922149116,22.0,3.7350000000000003,8306084722.2528515
MA010120220804351434,테이크온미커피,3130150,84.91859971786984,0.0,4.57,2236911200.2730727
MA010120220804353822,정다방,3110425,210.51812361449186,17.0,4.13875,961158811.4801624
MA010120220804354320,이디야 광운대점,3110420,113.28058793324719,21.689655172413794,3.8577049180327867,803405015.7099985
MA010120220804354360,카페레,3110383,139.66168989072196,12.0,4.550000000000001,500622704.518569
MA010120220804355860,칸칸,3120009,237.89528873734014,265.0,5.0,10844621377.768553
MA010120220804356235,오블룸,3120085,648.7421086420783,0.0,,3424189223.5551815
MA010120220804357493,뉴욕,3130150,78.27096940806368,0.0,,2165636765.120085
MA010120220804357830,야노아,3110426,1942.465757126599,0.0,,1519124285.7588615
MA010120220804359274,이디야,3130153,392.1785631582137,21.689655172413794,3.8577049180327867,6254797249.528097
MA010120220804361293,엔제리너스롯데시네노원,3120081,5045.211345610673,62.0,3.48,17198108388.792164
MA010120220804361452,이디야,3120083,2524.375657963459,21.689655172413794,3.8577049180327867,6268252067.96174
MA010120220804363123,투썸플레이스중계은행 사거리점,3120085,1356.0926388490998,62.0,3.7600000000000002,10999885181.235497
MA010120220804363174,아토,3130149,252.27679028367942,62.0,5.0,10217023349.557474
MA010120220804363243,카페정색,3110437,1560.2697021947163,15.0,4.7,971274662.4290676
MA010120220804363340,춘삼월,3110431,109.09104831664078,103.0,4.7,9748969283.557201
MA010120220804364664,달콤한커피방앗간,3110419,109.17247393502895,0.0,4.48,1027628187.8625239
MA010120220804364984,움큼커피,3110419,75.64240181903513,30.0,4.24,1462386676.6450787
MA010120220804365239,투썸플레이스노원문화의 거리점,3120081,409.5494453676491,0.0,,3207448044.499117
MA010120220804365323,벤지커피,3110438,880.8627559074821,8.0,3.5,4099309093.7869363
MA010120220804365347,커피블러썸,3110425,139.84434283927143,62.0,4.3,1386077479.608027
MA010120220804366741,형광커피,3110438,272.49152327387304,50.0,4.695,2923026600.087781
MA010120220804367110,스타쿠빙커피 전문점,3110429,170.99579279105944,64.0,4.415,2669434420.1872168
MA010120220804367145,투썸플레이스창동역점,3120079,433.1052038398516,80.0,2.3,8835389098.244606
MA010120220804367603,설기커피,3110431,134.15824833855032,8.0,4.62,3192773713.655648
MA010120220804367615,요거프레소 광운대점,3110418,167.0810193420714,11.166666666666666,4.0249999999999995,295610891.3914902
MA010120220804367913,커피는기억의끌림,3110420,158.212039395335,62.0,4.535,1242379716.0688107
MA010120220804368054,와플팝,3110417,98.69960642780451,44.0,4.5649999999999995,364685531.7179664
MA010120220804368069,제니아카페,3120085,1443.675663931006,0.0,4.42,5649818107.426461
MA010120220804368648,호감카페,3120081,399.0223450337411,0.0,,3178251254.7964945
MA010120220804368670,투썸플레이스창동 이마트점,3120079,250.92741432969137,68.0,3.0,7332717771.987394
MA010120220804369085,커피소리,3110426,66.22615822243665,8.0,5.0,310574512.30634767
MA010120220804369462,커피향기,3110415,81.13335346505244,9.666666666666666,4.505000000000001,2513016347.532603
MA010120220804369500,메가엠지씨커피창동역점,3130153,374.3959217785208,29.0,3.675,7229226628.440623
MA010120220804369523,노코커피앤티,3120081,271.17826702504146,0.0,,2823366326.3905544
MA010120220804369815,설빙노원역점,3120081,704.4755065096521,389.0,3.67,11045146630.604977
MA010120220804369854,카페루바토,3130159,361.9355118451679,0.0,4.35,1798149381.4296403
MA010120220804370583,커피이레,3110439,90.08476357537975,0.0,,1455210708.6162407
MA010120220804371144,날보러와요,3110417,95.41424469140907,15.0,4.845000000000001,284439257.5352021
MA010120220804371932,설빙수락산역점,3110419,126.18183745793198,123.0,3.8200000000000003,3150940999.580637
MA010120220804372265,투썸플레이스,3120084,165.15695039236266,32.945945945945944,3.016216216216216,2878050725.0357747
MA010120220804372387,올스톤커피하우스,3110435,534.968327104043,0.0,,929790396.7529833
MA010120220804373669,영플레이스,3120046,55.83069768209017,0.0,,3639975727.8338304
MA010120220804378402,프레드앤샐리,3110557,3757.2521609282844,0.0,,5319270440.259158
MA010120220804381151,에이스커피숍,3130290,225.4096505698148,0.0,,5848781105.505132
MA010120220804382110,미담공간,3110274,85.24005595797459,0.0,4.63,807644211.7804127
MA010120220804386922,골든트리개발,3110096,194.39665977716157,0.0,,279559438.60380805
MA010120220804387318,티티클럽주,3120081,1502.1559903245288,0.0,3.3,6241342002.152706
MA010120220804388322,씨앗플러스,3110408,100.63728748055848,13.0,3.96,2300942568.868901
MA010120220804390158,디드릭 노원점,3120081,5045.211345610673,0.0,,16079440608.836851
MA010120220804390373,시드누아노원 본점,3120081,255.47717253072545,921.0,3.5949999999999998,19397262274.330643
MA010120220804395202,카페드뮤르뮤르,3110902,113.91390967180669,53.0,4.77,3796641918.6286697
MA010120220804395736,욕심많은바보,3110074,258.9887991720625,5.0,5.0,1110744663.1781044
MA010120220804396752,문향재,3120007,160.14791603857597,47.0,3.92,1295876803.2520719
MA010120220804396841,이디야마포오벨리스크점,3120106,1723.6885119452725,0.0,4.38,1965380060.383811
MA010120220804400976,세주르,3110662,95.80096678549934,14.0,5.0,1170167363.432845
MA010120220804402570,83도씨,3111077,97.64701886702636,16.0,4.895,2604057987.4799333
MA010120220804402991,엘빈,3120197,202.95417154700417,286.0,3.9249999999999994,8165512708.917482
MA010120220804404449,호텔아르마딜로커피,3120105,64.29993138541337,60.0,5.0,600800670.8096918
MA010120220804407115,그로우빈스,3110638,116.52921236687567,0.0,,2827065752.600482
MA010120220804407692,커피와차,3120002,60.48380474049121,29.0,3.985,819641028.0274273
MA010120220804409622,코지,3110651,209.8490949430949,273.0,4.2,5709949433.289542
MA010120220804410439,이디야,3120099,,21.689655172413794,3.8577049180327867,1473922967.7944946
MA010120220804410509,그로퍼,3110170,118.86884511176366,316.0,4.8,2402619843.047985
MA010120220804410521,밀크밤홍제 본점,3110521,193.5570045705754,0.0,,1337385606.9946172
MA010120220804411481,이디야,3110002,911.1323678632516,21.689655172413794,3.8577049180327867,6562449493.80694
MA010120220804411917,카페포레스트,3110997,195.68401928484482,371.5,4.6450000000000005,9739170541.684671
MA010120220804414242,협동플랫폼카페이웃,3110507,123.66454208598086,59.0,4.695,1712905067.1509714
MA010120220804417264,카페플라워,3110300,113.11551839417336,39.5,4.43,480149885.62879056
MA010120220804418375,송파다방,3120230,152.42738685713363,0.0,4.4,2860896765.5763426
MA010120220804418485,제이플러스유,3120193,279.0470237066814,0.0,,5809039076.314567
MA010120220804419396,요거프레소 한양대점,3120049,134.6901580047052,11.166666666666666,4.0249999999999995,1065473544.9248292
MA010120220804421068,용다방,3120226,310.079192664433,0.0,,4497114018.778403
MA010120220804422062,커핀그루나루,3120225,320.1240404779832,0.0,,3558829725.002818
MA010120220804422149,재미난조각가,3120202,124.2475053295388,0.0,2.9000000000000004,3735190128.711474
MA010120220804422323,사일삼프로젝트신사,3110951,95.71565503120571,0.0,,215113008.97738528
MA010120220804422777,땡스어라떼,3110861,100.15590708480656,113.0,5.0,12954207470.326359
MA010120220804423043,메가엠지씨커피은행 사거리점,3120085,461.7472883438456,0.0,3.5,2900480929.5979776
MA010120220804423749,쿠바프레소,3110398,125.34112933596977,4.0,4.605,2653805985.4542327
MA010120220804423790,크리스틴키친,3120194,280.28372571357863,8.0,5.0,2122419556.3136337
MA010120220804425688,정아네,3120033,249.69604272009698,0.0,4.37,2793998069.6444182
MA010120220804425711,마자리스,3120013,95.77777740288181,0.0,5.0,903086096.9323878
MA010120220804426291,카페홀더,3130197,261.6679881322317,25.0,4.65,34070839993.0
MA010120220804426732,엠에스씨커피,3111020,184.92961140953688,0.0,4.5,1533840448.5554597
MA010120220804427728,플렉스윗,3110654,165.54226444336825,0.0,,1095185167.7497866
MA010120220804428382,비엔나커피하우스압구정극동 타워점,3120188,2153.5195096312705,0.0,,12338893570.095282
MA010120220804428499,눈내리는숲;설래임 홍대본점,3120103,149.90353165208094,99.0,4.5,2384650586.376948
MA010120220804429137,덕희커피,3120101,116.82145066540153,222.0,4.95,3753868021.592373
MA010120220804429890,커피나무향기,3110419,81.13276901331068,14.0,4.67,1203227336.8168383
MA010120220804430340,메가엠지씨커피수락 중앙점,3110415,462.6342848667638,0.0,4.4,3158318099.578861
MA010120220804430918,옥팩카페,3120235,,0.0,,646138102.760976
MA010120220804432239,커피볶는女子,3110895,104.88365455009058,0.0,4.0,899770274.666565
MA010120220804432672,래핑포레스트,3130190,52.34143794957778,0.0,4.55,1294147631.5311694
MA010120220804433014,또다른여행,3120119,2131.87163523101,0.0,,1135349758.8827596
MA010120220804433148,와이브루,3120041,16103.427856380495,28.0,4.85,1149974136.096804
MA010120220804433242,카페;사근,3110125,171.02540525355565,35.0,4.58,1014140718.520711
MA010120220804434239,메가엠지씨커피창동 이마트점,3120079,522.5123572370104,12.0,3.4,5991523286.733922
MA010120220804434492,천사의미소,3110288,36.455811102700274,0.0,,402040644.6212969
MA010120220804434663,카페지니얼,3110069,135.76330786526418,15.0,5.0,994740849.8498262
MA010120220804435844,샐러드&공리단길,3130159,283.33905916865285,97.0,5.0,2824270814.325957
MA010120220804436640,아미람주,3120106,1723.6885119452725,0.0,,1965380060.383811
MA010120220804444465,미각상점,3120189,314.22500330470024,0.0,,4240235829.0785923
MA010120220804446379,빽다방고속터미널 지하점,3120167,795.334993916379,16.0,4.2,4378890921.794575
MA010120220804446602,아띠,3120198,110.0259639261269,0.0,4.44,853905771.77538
MA010120220804446621,르브런쉭,3120186,218.4963952461793,1340.0,4.08,18643459142.714848
MA010120220804448012,컴포즈커피사점 강남역,3120189,314.22500330470024,0.0,4.2,4240235829.0785923
MA010120220804448236,모모웨이,3120206,325.41866903919106,0.0,3.3,1486719414.881924
MA010120220804448890,예향,3120197,1425.4981808233765,0.0,,3915655199.17684
MA010120220804450541,도스,3120210,1192.3782827239788,0.0,,3939919417.0292363
MA010120220804456055,미엘,3120201,71.89852006906553,0.0,,1693408278.0209215
MA010120220804456142,씨이엠갤러리모벰버,3120187,146.61764526977493,0.0,,2332315147.273229
MA010120220804456366,돈우정;빽다방역삼GS점,3120197,255.5570209770941,0.0,3.7,1754183773.4060512
MA010120220804457334,다향,3120204,983.4136692446021,19.0,4.71,1497759886.3907554
MA010120220804457844,브라운핸즈카페,3110978,119.84101499825789,419.0,3.56,148649960.56051674
MA010120220804458062,프레스카,3120205,219.3347298606716,40.0,4.3,4573354440.421892
MA010120220804458626,챔프커피,3110087,77.98289975294043,1493.0,4.246666666666666,1314781971.976978
MA010120220804458719,빽다방지하도점 강남역,3120189,720.1927001293711,60.0,3.79,8169283673.58216
MA010120220804458860,이디야,3120189,772.9648631434387,21.689655172413794,3.8577049180327867,6939907996.628805
MA010120220804459388,에이림,3120192,82.66605141946738,39.0,4.275,2411466383.4414334
MA010120220804459456,인사이드,3120192,160.08424407218337,47.333333333333336,4.536666666666666,2794634916.706802
MA010120220804460189,카페,3120201,855.1119180336163,152.25,4.058333333333334,7103379723.226805
MA010120220804460399,이디야,3120197,217.55183597875066,21.689655172413794,3.8577049180327867,2177593736.8985605
MA010120220804460448,빅컵커피,3120197,1108.5141133608947,0.0,4.24,3330056374.5846457
MA010120220804461028,커피빈센트,3120197,1529.3275854404203,2.0,4.57,4152983696.81962
MA010120220804461100,브라운홀릭,3120189,207.09324364930632,838.0,3.875,35432700722.98755
MA010120220804461249,커피십오일,3120210,179.3781723695178,19.0,3.0,3235152925.663653
MA010120220804461626,씨앤티도시,3120205,188.6042360745877,0.0,,3109905547.373473
MA010120220804461630,메가커피지하도점 강남역,3120189,314.22500330470024,50.0,3.165,6127584033.71007
MA010120220804461934,자스,3120197,230.31515009262347,13.0,4.470000000000001,2003425556.906716
MA010120220804461954,아마폴라 강남점,3120199,404.5581728112652,163.0,3.4000000000000004,8320968253.082829
MA010120220804462003,다락방,3120179,106.24452462884116,89.5,4.51,4474369666.63933
MA010120220804462200,크라프트카페,3110954,102.57792363318023,393.0,4.225,606221839.2475516
MA010120220804463425,카페밀브리지,3120192,82.14928801966416,744.0,4.085,18287193049.53986
MA010120220804463531,젠틀커피,3120205,102.66336907102617,0.0,,2401360035.423741
MA010120220804463691,메이크커피,3120189,247.5215923529951,35.0,5.0,5287813112.341237
MA010120220804463705,나인틴먼스,3110975,370.0372084395967,54.0,4.705,3577314668.5864944
MA010120220804464251,카페피노사,3120194,184.58486304988364,4.0,4.415,1720697696.4597633
MA010120220804464255,카페드빈티지,3110965,271.2928699436498,13.0,4.605,228709864.90241086
MA010120220804464756,강남커피,3120189,142.5963064243642,3078.0,3.1,119721312530.2004
MA010120220804465399,라메종드플레,3120197,213.37789957966962,0.0,3.7,1676261737.4173281
MA010120220804465467,이한커피,3120206,325.41866903919106,0.0,,1486690041.025782
MA010120220804466200,강다짐원유로스페셜티강남역지하 상가점,3120189,720.1927001293711,0.0,,5904465828.024386
MA010120220804466709,클라우드,3120206,120.67644335586623,0.0,4.5,1018961691.5207769
MA010120220804466751,카페무라노,3120187,119.21396526288392,0.0,,2223631284.449352
MA010120220804466860,커피트리,3120198,156.51527461447077,36.333333333333336,4.75,1511895441.556839
MA010120220804467233,카페포엠,3120204,915.2321759670249,40.0,4.6499999999999995,1803784474.9805667
MA010120220804467498,올어바웃카페강남상록회관점,3120204,2390.07807436842,7.0,4.58,2174661881.879501
MA010120220804467514,커피양탕국,3120197,162.87531187750784,0.0,,1583000549.7652564
MA010120220804467713,공차,3120197,177.75807420562938,23.03448275862069,3.863548387096774,2134682170.0547044
MA010120220804467948,콩스커피,3120194,218.43107054922262,0.0,,1781886351.3163893
MA010120220804468016,메머드커피,3120204,168.9106088413159,12.5,4.300000000000001,882618859.0379492
MA010120220804468166,머물다,3110971,166.19938625171943,0.0,4.72,1107638305.7063525
MA010120220804468340,언노운커피,3120189,401.5542850407947,0.0,5.0,4598088160.0853815
MA010120220804468348,비채,3120192,135.9525846499361,0.0,,1667742771.8495524
MA010120220804469737,컴포즈커피중화장미점,3110244,143.59055788960163,10.0,5.0,2617442467.344549
MA010120220804470242,컴포즈 잠실새내점,3120225,161.38612527721034,6.75,3.175,3698118308.504016
MA010120220804470291,피어커피바,3110099,44.719762077422565,142.0,4.5,1360445637.1311302
MA010120220804472436,카페소금다방,3110677,311.97217662449475,133.0,4.37,2203194543.862918
MA010120220804472553,노버든,3120136,103.20720152786038,821.0,4.1,14481980470.176626
MA010120220804473390,벌툰마곡 발산점,3120119,2131.87163523101,0.0,3.7,1135415057.515207
MA010120220804474072,진저베어,3120228,164.7200850946615,0.0,,1789382140.9417467
MA010120220804474624,방앗간,3110868,63.52981793752619,2.0,4.414999999999999,238073944.4307058
MA010120220804474828,매머드익스프레스둔촌동,3111073,139.37784462841915,8.0,5.0,1537744680.6969776
MA010120220804480775,교회한우리교회,3120192,413.3255388356654,0.0,5.0,2368333549.2953033
MA010120220804482383,슈바이쯔무역주,3120172,160.3922045073069,0.0,,1721325545.2638361
MA010120220804484259,유니동화,3120012,168.38939310993214,0.0,,1114585008.5473614
MA010120220804489112,제퍼강남주,3120197,2425.818534078494,0.0,,5763579408.658903
MA010120220804491402,에이블커피그룹,3110559,220.13795955466466,0.0,,538935625.8618808
MA010120220804492276,씨티카페비엠에스점주,3120198,312.88900293618906,0.0,,1327441061.4203086
MA010120220804492397,삼원티앤비주,3120178,272.02272034568233,0.0,,5273981656.498164
MA010120220804493317,카페데베르,3120198,356.61364230047076,0.0,4.17,1429359207.0130057
MA010120220804495330,이비에스미디어,3110570,1307.574039191148,0.0,4.0,660228432.4940938
MA010120220804497092,서영씨앤아이,3120101,754.1616629992703,0.0,,1369810235.1702385
MA010120220804498565,밀레투스,3120197,469.6186497539792,0.0,,2149793624.719903
MA010120220804498801,뷰파트너스주,3120187,203.1035652946796,0.0,,2556294491.211525
MA010120220804530824,스타카페,3120185,738.574571630021,0.0,,7403978965.584841
MA010120220804531373,유정원카페,3110300,65.2993719830405,6.0,5.0,359410041.1935713
MA010120220804532943,아도르,3120207,221.3900082802223,131.0,4.8,4610371849.522088
MA010120220804533705,바롤로커피,3120129,5962.318474701399,333.0,4.4,10945996575.800638
MA010120220804535888,소진담안녕인 사동점,3120008,338.1750833724367,0.0,,1336009279.3647735
MA010120220804536065,커피디지 동대문점,3130012,4209.0667363180555,7.0,4.670000000000001,360869863.75878906
MA010120220804536809,퓨,3120194,169.1377300277709,166.0,4.58,4086106901.6850076
MA010120220804536905,빽다방가산그레이트점,3120131,2784.075743827487,12.0,5.0,7017247527.284159
MA010120220804544345,커피쉬,3110041,163.18907285945863,51.0,4.49,1966184825.1236424
MA010120220804544790,커피팩토리,3110079,224.4412673772753,197.5,4.433333333333334,1750294391.5489135
MA010120220804546382,카페모호,3110938,121.90846267807134,404.0,4.385,7490830520.187044
MA010120220804546396,시너지커피 2호점,3110828,146.93625268262232,21.0,4.38,969203222.2041714
MA010120220804546497,커피림,3120109,121.95609207368003,11.0,4.6,1905563909.4060493
MA010120220804546617,피컨트,3110082,183.2838224965241,28.0,4.859999999999999,658430856.9490399
MA010120220804546701,엘팔알레이터,3120206,111.96092057691408,0.0,4.82,999038492.520513
MA010120220804546755,조앤도슨,3110562,123.94865630035761,2353.0,4.49,1038118153.0250417
MA010120220804547128,이디야수락산역점,3110415,1489.9582334451816,22.0,3.87,9161137021.086428
MA010120220804547769,구떼라이제,3110162,116.10251082244373,0.0,5.0,623154398.5300523
MA010120220804552474,강동사회적기업협의회,3111052,156.9492726496387,0.0,,945922315.4556689
MA010120220804553795,에헤야,3110062,115.51971885397455,0.0,,633067200.897863
MA010120220804572168,나우올네버,3110544,115.83582241288107,0.0,,387559192.4117534
MA010120220804572401,설빙 숙대점,3110069,682.3859861874197,161.38095238095238,3.795227272727273,3905860982.2941384
MA010120220804575555,193씨엠,3110404,88.48986124209962,0.0,,1320662928.0055056
MA010120220804576146,스타클링,3120105,100.6079937265248,28.0,5.0,617020811.89085
MA010120220804576474,나우커피쌍문점,3110402,109.35099763484712,8.0,4.5,667776729.7826616
MA010120220804577567,매머드익스프레스문정테라타워,3120235,,12.0,4.62,850970289.5641803
MA010120220804580651,샤리베츠,3120187,76.82337762284256,0.0,,2055575343.997234
MA010120220804581731,메가엠지씨커피잠실나루역점,3111011,648.2103763563609,10.0,2.3,2353231335.9082894
MA010120220804581933,소아베커피,3120182,401.68135054290326,0.0,,6623645418.551844
MA010120220804582845,포텐스커피,3130086,110.24921858106929,11.0,4.7,11332150686.803186
MA010120220804584775,지엠비,3110605,258.07597280378786,0.0,,1738759001.9417903
MA010120220804585662,티에스엔이,3120131,2539.8743110664045,0.0,,5045053099.7864065
MA010120220804586182,마포시니어클럽노고산점,3110575,2589.3895939115287,0.0,,766820858.2079241
MA010120220804586765,에스아이런 마곡지점,3120119,2131.87163523101,0.0,4.6,1135415057.515207
MA010120220804598877,카페피아트121,3110180,1004.5001771070976,47.0,4.73,2800524420.142265
MA010120220804599260,비디알오,3110170,81.43475033502136,138.0,5.0,1307660061.6396732
MA010120220804600869,오페라빈,3110936,223.2359953152721,95.66666666666667,4.3,2122259106.5114825
MA010120220804601090,매머드익스프레스남부 터미널점,3120175,608.2791153040721,8.0,3.0,1686489206.921785
MA010120220804601116,풍경달다,3110848,87.71328075216566,0.0,,733821517.83585
MA010120220804601210,끌레르봉봉,3110955,149.26415883207235,0.0,4.32,407259136.8564671
MA010120220804601394,개비스커피,3120003,609.4717680123522,267.0,4.0,4185373918.8371344
MA010120220804601933,컴포즈커피마곡리더 스퀘어점,3120119,2131.87163523101,10.0,4.06,1273051547.5277965
MA010120220804602992,베러,3110126,61.65054420869236,31.0,4.5,55396828.89661888
MA010120220804603915,카페플로리,3110464,100.0871080240918,20.0,4.665,768810988.5858316
MA010120220804606876,파스쿠찌교대메가스터디점,3120173,608.2012941867422,39.0,4.01,4634506010.117389
MA010120220804607629,으네네,3110569,54.45603363294976,0.0,5.0,479159761.7278434
MA010120220804608088,커피에스페란토,3120179,146.07777055474858,118.0,4.475,5499443185.199646
MA010120220804608423,데니스크로플팩토리,3110488,258.21230667066203,22.0,5.0,1480541001.668956
MA010120220804609389,묵향,3120166,433.6432475332413,0.0,,4650070940.326188
MA010120220804610033,단골카페24,3110250,91.60420804144832,0.0,,654220593.9825873
MA010120220804611307,이스트루페,3120111,111.10776538160354,0.0,,1960096063.5008965
MA010120220804611455,브루잉세레모니,3110131,87.01913158729023,653.0,4.54,14104920528.985447
MA010120220804611504,에이엠나인,3120105,89.3723741090286,26.0,4.42,585733157.138106
MA010120220804626736,레드콜리,3120159,464.54546967014426,5.0,4.04,3909772992.9174
MA010120220804656727,샵커피,3110180,496.1367617167293,95.0,3.44,2834363525.56679
MA010120220804657580,커피홀,3130012,1000.938557070297,0.0,,175135298.06930634
MA010120220804658209,오픈더도어,3130146,77.97353749247897,0.0,,2647485796.256584
MA010120220804659972,수류화개,3120149,1400.0126007473962,0.0,,2476014068.518278
MA010120220804660213,로이드페스츄리,3120171,176.22248085789292,0.0,,2785964225.884966
MA010120220804661155,카페울림,3130204,532.0267715789744,5.0,4.79,6339006121.915108
MA010120220804661411,뮈에,3130123,55.47050795812261,0.0,4.41,2225685296.424105
MA010120220804662430,싱싱카페,3130273,140.11081395482165,0.0,,6673015125.499858
MA010120220804669288,이음교회,3120094,138.83639586997995,0.0,,1432345147.2454662
MA010120220804670135,파리크라상오픈커피스테이션,3120179,205.13518906095976,0.0,,1986700463.642035
MA010120220804670501,아케디뜨,3130060,152.5532505263157,0.0,4.62,297234078.68205005
MA010120220804681315,삼청동과수원,3120005,91.37270616243141,16.0,4.9,566664944.4341083
MA010120220804681389,달리는커피문정 법조타운점,3120235,,68.0,4.5600000000000005,1805888619.545646
MA010120220804681493,차마시는뜰,3110017,114.22727058716345,60.0,3.75,201058646.73973265
MA010120220804682777,코코버블티 명동점,3120028,54.371982247218035,22.666666666666668,3.5125,2958600367.2152805
MA010120220804683255,셀렉커피랩,3120199,252.0299875919058,0.0,,1376384879.4554276
MA010120220804684775,매머드익스프레스안국역점,3120007,193.600102412403,9.0,3.0,1174441085.0111973
MA010120220804686815,비브릿지,3120064,228.0989612275278,0.0,,2137384564.3926797
MA010120220804687245,텐퍼센트커피강남지인 병원점,3120196,606.7379575382953,0.0,,2413047423.7403884
MA010120220804687693,페트롤플레이스,3120100,80.71144439307729,297.0,4.545,6094715262.627565
MA010120220804688210,커피스미스,3120197,335.02984655914094,7.75,4.0600000000000005,2077517070.8369164
MA010120220804689304,배배커피,3120081,121.1851018665295,261.0,4.6,7116006149.705619
