상가업소번호,TRDAR_CD,est_총_유동인구_수,est_시간대_00_06_유동인구_수,est_시간대_06_11_유동인구_수,est_시간대_11_14_유동인구_수,est_시간대_14_17_유동인구_수,est_시간대_17_21_유동인구_수,est_시간대_21_24_유동인구_수
MA010120220800217736,3110554,42428.6052050536,7474.342890545083,8886.578135586466,6372.565116309965,6636.295404726794,8230.197133102174,4828.658884327714
MA010120220812018795,3110509,26008.963408400174,7003.80508025615,5173.764092459546,2953.835286682219,3226.9181080553567,4337.890940860465,3312.8075246530907
MA010120220811774483,3120215,6566.398650287824,971.9514234563592,1442.373248168106,1251.0425054737573,1217.5641086003031,1127.4134405111404,556.0519534856054
MA010120220810293759,3110895,70467.08824646639,17283.076048526123,13543.987972065865,8072.07707653198,8184.500965581726,13492.064910467861,9891.38127329283
MA0101202307A0010992,3111035,,,,,,,
MA0101202309A0050121,3120156,,,,,,,
MA010120220805986797,3110323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220809820789,3110484,81462.02233492721,24471.598173475846,16939.267676323747,8403.993811968216,8238.486481260108,12317.549873426622,11091.061616623303
MA010120220803972657,3120076,28860.60745681598,5835.979896859778,5470.6649292914635,3756.581505140831,4037.605142717112,5917.541373008389,3842.240914310745
MA010120220803068834,3110957,70196.62050343055,12509.591285080189,14903.998461067136,12501.056363416146,12235.967482918559,11672.445663557928,6373.633577235193
MA0101202409A0026005,3120009,,,,,,,
MA010120220807778221,3110069,40788.96320755741,8768.016370882868,8357.029253481956,5953.313390380367,5726.276550920988,7296.348215351343,4687.962943540076
MA010120220800530091,3120066,18934.869942543708,3823.6721565913,4030.735224122368,2770.1541781585206,2742.252882626696,3402.1339370347514,2165.9087181097348
MA010120220809844245,3120207,48027.465875080146,9761.208112540884,10389.425478861956,7603.268433830763,7424.648458147265,7911.9703483272415,4936.94504337204
MA010120220804723197,3120213,14533.648942005584,2678.684828726433,2964.8299862965637,2447.3901544592372,2419.948413444485,2554.675614280259,1468.113345053292
MA010120220813656175,3110697,91960.51162974162,22894.485622247055,17866.983945828677,10520.972138583918,11710.80707382815,17111.46870028269,11855.79414897114
MA0106202406A2464967,3110495,199321.9040761135,57985.15427975628,40955.08912710567,20394.99414160503,20526.553445635527,31805.721729497247,27654.56514287576
MA010120220806504035,3120197,32718.157611407292,3951.37409719663,7230.125231875101,6590.797173250438,6457.254413905452,5880.649354395034,2607.9573407846374
MA0101202301A0036398,3110625,112370.94337675763,27479.80965418583,22773.344730992543,13479.440952858457,14191.855517472097,20020.18468006756,14426.42396417455
MA0101202210A0060056,3110625,112370.94337675763,27479.80965418583,22773.344730992543,13479.440952858457,14191.855517472097,20020.18468006756,14426.42396417455
MA0106202406A2465101,3120157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA0106202406A2465583,3110244,34287.267359731195,7497.509546948949,6835.959418692871,4227.538675530184,4565.693973770728,6706.6998898081565,4454.006430868167
MA0101202406A0291551,3110867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220807020444,3120101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA0101202409A0215307,3110147,93856.13012158024,27628.015180190443,19857.17604859246,9888.472924366582,9553.642869174899,14223.92746801954,12704.794839527947
MA010120220813377328,3120052,9836.82835257149,1047.1790622243468,1939.4439469245544,1938.1956457358024,2082.603288254611,2049.8145770300553,779.6057024153283
MA010120220808524494,3120071,33569.036097660945,6825.338252248097,6732.970153459892,4599.229472497629,4816.300771142366,6564.5268362667475,4030.5452821971144
MA0101202406A0323096,3111003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220808159134,3120062,8235.89525565371,1595.5918703790212,1825.226753683528,1284.1377958151477,1240.3922160989862,1411.362142663504,879.1802755556176
MA010120220803190551,3120006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA0101202212A0049734,3120173,21918.47386157216,2865.938324557285,4600.333593323856,4007.960275386714,3935.0618982247315,4475.524230475735,2033.6506060374393
MA0101202411A0024288,3110671,13244.088897512613,3802.426799268283,2842.639355191313,1537.7707832523938,1453.7394232809731,1944.4862905835912,1663.0184853745543
MA0101202309A0009020,3110409,105995.26215405573,23406.540465603586,20388.399657709684,13317.58569558351,14652.199369637847,21268.165649989824,12962.371315531278
MA010120220804466751,3120187,12134.735143395223,1816.8965781533068,2301.6917359343147,1967.0633010299862,2086.759926936932,2644.194948858837,1318.1253437515854
MA0101202307A0030146,3110740,212322.53494401596,64485.6301700377,42170.3085624085,22081.234748542123,21984.329451119273,32545.946968519715,29054.63079980698
MA0101202406A0329289,3111024,310597.0,71955.0,64237.0,42196.0,41350.0,53345.0,37518.0
MA010120220806862832,3120187,10858.431591419863,1625.7995720080105,2059.605089344074,1760.1721041148712,1867.2793140189758,2366.0846015406514,1179.4879496676645
MA010120220805260228,3120109,166603.8376624651,38466.07268903439,34361.84821165683,22730.412585000628,22043.042306128456,29013.26489351261,19989.1969771322
MA0101202303A0088593,3110243,32806.18777126472,8316.774258990139,6651.942864945528,3955.032449355792,3950.5908182075314,5607.139170381063,4324.648187342118
MA010120220802587625,3120083,8073.054034729879,1715.9588271135483,1546.100766148045,1111.7387609617833,1188.2589765452526,1543.4846904016017,967.4808698007619
MA010120220804361452,3120083,8073.054034729879,1715.9588271135483,1546.100766148045,1111.7387609617833,1188.2589765452526,1543.4846904016017,967.4808698007619
MA0101202411A0027673,3120083,8073.054034729879,1715.9588271135483,1546.100766148045,1111.7387609617833,1188.2589765452526,1543.4846904016017,967.4808698007619
MA010120220806539843,3110205,158750.46583771313,40985.497449045,32452.324368670685,19128.693449557748,18227.309934623765,26826.84004614793,21130.044250737086
MA0101202306A0076281,3120082,30319.727163267242,4210.9110165948505,6265.3150680349845,5095.4692658018985,5396.939796982045,6230.780258984464,3120.3117568689972
MA010120220808994298,3120049,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA0101202411A0130442,3120049,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA0101202411A0006054,3120104,25983.824047524282,5018.040688100711,4369.546701816763,3589.4492411257875,4123.610358210299,5713.383672419043,3169.7986098701926
MA0101202310A0071761,3110433,74390.14358391782,22817.294912575326,15370.803783463401,7248.4764397905765,6855.427126345945,11315.14791069841,10782.993411044157
MA0101202305A0159299,3120096,6838.804176311806,1759.5135085344464,1435.913033553069,844.3701330428445,831.4921704165899,1114.4841365831778,853.0362443631005
MA0101202411A0100932,3120096,6838.804176311806,1759.5135085344464,1435.913033553069,844.3701330428445,831.4921704165899,1114.4841365831778,853.0362443631005
MA0101202409A0037892,3120009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220810035494,3110007,469407.5010094735,137277.16928094425,100661.57726355024,49361.8821245535,46534.99596210592,70564.40083863954,65008.7842832738
MA0101202409A0023329,3110219,117414.44478829652,37942.14432409621,25951.663525109016,11864.480517653677,10834.026726684484,15342.551695034463,15479.4182022788
MA010120220813175851,3120008,,,,,,,
MA010120220811486123,3110578,1798545.4025410523,402848.67174702376,360455.16468717315,230085.17691890037,234702.76287570526,328849.0077632135,241605.3398214445
MA0101202311A0011126,3120230,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA0101202409A0243628,3130313,162487.7405293897,47980.075363017735,33524.41657289825,17506.935996356427,17303.19458286449,24784.67323045598,21388.297996034937
MA010120220808156320,3110897,420457.94961882674,131016.68279748096,89792.78339410012,43176.4615926417,41417.31484090156,60143.39733178655,54911.57644182964
MA010120220814092028,3110433,56106.76691692187,17209.331581546976,11593.015736441768,5466.968586387436,5170.521703052455,8534.146270868321,8132.783038624915
MA0101202212A0074092,3120012,242624.2010530632,34982.926972355206,38026.494205133495,35823.360111897404,42429.04226592236,62830.65288410016,28531.787666632285
MA010120220800024620,3120012,242624.2010530632,34982.926972355206,38026.494205133495,35823.360111897404,42429.04226592236,62830.65288410016,28531.787666632285
MA010120220804177946,3120164,18046.46269338284,3346.0534152743103,3668.671574589762,2568.507940166016,2692.2382092482344,3641.375114696029,2129.6301218445255
MA0101202307A0044765,3110576,23034.260828890634,3377.5196128405482,4343.492087098883,3432.3862958987243,3757.1044119146277,5290.814701984372,2832.943719153478
MA010120220804279362,3111013,29964.90384865909,7721.983487422663,5471.528216084481,3563.94177607911,3669.4809330738567,5615.296304461543,3922.660719546731
MA0101202406A0099341,3120230,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA0101202303A0100286,3120131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA0101202303A0008330,3120131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA0101202305A0012810,3120152,33789.69502441223,6684.1100404718145,6546.923606360092,4359.241146618969,4758.75240756463,6981.951955862918,4458.715867533802
MA010120220800802313,3110460,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220808280102,3110694,231953.25332275341,67303.78121900416,47690.94705911526,24692.702241618725,24151.72770779607,36376.51966375719,31737.454597302123
MA0101202406A0424538,3110305,17103.531573539876,4556.873863905794,3828.1640717616383,2061.5616849758953,2026.3099660159648,2535.2857029953375,2095.3445823124953
MA010120220811716533,3120024,157572.45309050672,16662.513961018347,32834.58367631987,38248.45281841516,34820.57295409815,24383.911657309738,10622.418023345455
MA0101202409A0001453,3120129,5392.296563622048,626.6279490862114,1204.4733595222829,1122.3325159302744,1095.3070827628346,936.6822430043197,406.88118371093947
MA010120220803134213,3110897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220800036614,3110028,209815.22858875335,60682.78259785449,45067.36330407286,25335.368086999395,23661.40858319969,29479.053071216873,25589.052878539736
MA010120220800033032,3110028,209815.22858875335,60682.78259785449,45067.36330407286,25335.368086999395,23661.40858319969,29479.053071216873,25589.052878539736
MA0101202309A0074680,3110009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA0101202306A0110669,3110009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA0101202305A0205982,3110267,113116.1152270548,31882.875695732833,23784.51743845799,12671.24154848028,12694.171035101042,17895.003548704408,14188.30596057825
MA010120220812426741,3110272,11430.509638934473,2707.697156447964,2108.9524645723563,1379.1478389456804,1488.8182755810055,2288.3537366541045,1457.5401667333613
MA010120220810256699,3120036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220814002955,3110394,218706.8021972727,56258.275333686695,41735.72476268491,24549.163205319714,26135.26747940057,39453.532983183155,30574.391075989013
MA010120220808650831,3110288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA0101202303A0081159,3130065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220805832355,3120119,,,,,,,
MA010120220805229659,3110190,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220806079748,3110544,71888.24384312515,20803.433374507837,13810.927101829693,7535.468231297769,7943.469756041072,11803.214506291979,9991.788388790243
MA010120220807029695,3110617,119814.3222985634,29322.49638330882,22718.297495516916,13345.053232858496,13973.326086518508,22680.894481271785,17774.49908323427
MA010120220812137883,3110301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA0101202311A0082859,3120186,21413.806220993094,3195.269162026788,3798.293309012276,3617.7588831927274,3874.7963724358083,4671.657779183431,2256.030715142065
MA0101202310A0028177,3110330,,,,,,,
MA010120220804284520,3120011,6206.402311642058,791.3934546332604,1207.7470968257846,1262.165130785426,1302.3066994579176,1143.950974231769,498.8473290013238
MA010120220810323989,3120011,6206.402311642058,791.3934546332604,1207.7470968257846,1262.165130785426,1302.3066994579176,1143.950974231769,498.8473290013238
MA010120220803745881,3130191,6924.191894898172,726.3456184221141,876.9101204450992,1134.540474563031,1499.4381217017701,1911.3722250289757,775.5727446793155
MA010120220804428382,3120188,119736.71386434865,14424.527015205294,22619.80319609395,22781.05730847418,23583.246195547406,25972.927023917277,10355.153125110553
MA0106202201A0605711,3120188,119736.71386434865,14424.527015205294,22619.80319609395,22781.05730847418,23583.246195547406,25972.927023917277,10355.153125110553
MA0101202209A0085988,3120159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220813101159,3120125,2950.7145875625492,506.17510896011004,648.0205439638149,460.5232334704327,474.76229034340264,552.4417969227136,308.79161390207514
MA0101202306A0017897,3110625,8178.483802740984,2000.0114923449967,1657.4696751650017,981.0488920907137,1032.8992263714754,1457.0915862550462,1049.9713820759805
MA0101202308A0082115,3120118,,,,,,,
MA0101202409A0120034,3120118,,,,,,,
MA0101202212A0085742,3120118,,,,,,,
MA010120220808345180,3111021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220800610044,3110165,136837.1723368525,45098.97241436003,28931.640012683052,12927.217338203,11970.56009770648,18314.319307599264,19594.074360269162
MA010120220807931623,3110468,183462.7571349296,54346.60272153773,36391.98199713343,18346.951884547427,19008.45990378952,29818.38375928996,25550.452842907285
MA010120220806819197,3110255,554068.6728517908,170117.90349790014,113852.01519840793,57195.86769028109,56457.815168662666,82967.2098385966,73477.62421830183
MA010120220813770820,3110146,120553.04913560668,36386.30766058684,23591.467470261698,12253.508992862808,12351.49811260904,19209.519238699446,16760.834607454402
MA010120220800446683,3120153,3409.23754916828,589.6771319589371,704.0649120541808,489.7656926693708,513.572829213903,719.0836053621791,393.0733779097094
MA010120220807385056,3130191,5524.41005676246,579.5089304288389,699.6355909536688,905.1838687628161,1196.314481856816,1524.972748075723,618.7843918095634
MA010120220802514704,3130141,225942.0,59157.0,46471.0,27098.0,26966.0,37622.0,28628.0
MA0106202211A1023932,3111013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220813006725,3120136,2673.685352992017,504.14243838143744,537.4834484799958,406.42568173672515,407.6976090392033,512.6910067321476,305.24516862250806
MA010120220813560123,3120056,19410.27486110665,4070.2913220034648,3834.510783349178,2468.2102221775285,2565.641250314901,3857.668179919116,2613.9672668877624
MA010120220803248750,3120009,,,,,,,
MA0101202303A0119079,3110502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220813456466,3120194,,,,,,,
MA0101202306A0093456,3110428,272660.3344810624,85133.91515002458,54539.847270044265,26179.893261190355,26764.158386620755,41794.03885882931,38248.23585833743
MA010120220808839715,3130167,37784.035306282276,6164.6082000429205,7047.920873013883,5240.322238108377,5678.939064054648,8597.52173198106,5054.72319908139
MA010120220813846296,3110370,100003.78273466288,21020.465809681868,19918.064752046357,13538.572192062109,13886.758740963685,19312.7383195972,12327.316812466597
MA0106202306A0151413,3120202,22924.164185111295,2893.684125138577,3759.891259086137,4226.399209664291,4454.933122033743,5134.151855905592,2455.0934150316616
MA010120220805285987,3111032,141204.39312733806,27718.774864678464,28929.363596940373,20906.074165604296,21002.13998202679,27004.858361721246,15643.182156366902
MA010120220805899732,3110161,40076.92714800415,10905.174344047062,7847.063732774238,4501.184684592993,4604.160644859242,6869.564597878966,5349.846316689396
MA0101202406A0575196,3120220,,,,,,,
MA0101202210A0052640,3120220,,,,,,,
MA010120220800014726,3110542,46993.57287472758,13523.286209916694,9910.364607874422,5079.929769769226,4869.465465383911,7281.653696524473,6328.873125258849
MA010120220805102049,3110291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220810302606,3111013,88793.95010151256,22882.283218058612,16213.58793112778,10560.903843648599,10873.644331229594,16639.610872166315,11623.883125264303
MA0101202305A0066750,3120096,132243.99733273528,34024.23782443044,27766.678864263195,16327.837256802328,16078.812250194238,21551.112356190646,16495.41643771977
MA010120220813465366,3120096,132243.99733273528,34024.23782443044,27766.678864263195,16327.837256802328,16078.812250194238,21551.112356190646,16495.41643771977
MA010120220800213819,3120096,132243.99733273528,34024.23782443044,27766.678864263195,16327.837256802328,16078.812250194238,21551.112356190646,16495.41643771977
MA010120220808059628,3120012,12522.289597919033,1805.5344051802865,1962.6186125024217,1848.910734150594,2189.84236654952,3242.8077150842632,1472.5790187342616
MA010120220812985963,3110304,315759.3454390584,71673.72456249032,68917.07627381137,41029.33204274431,40813.51626142171,55826.183444323986,37498.93348304166
MA010120220803306469,3120230,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA0101202409A0126473,3120006,4894.543244157507,410.8106011985422,930.4274407119425,1025.7613141787408,1034.609017449607,1093.929825567056,399.0050450516177
MA010120220803399200,3120046,44780.37275472766,10219.195687080377,7461.9178182483765,5916.7318984666845,6433.747531136385,8778.555338319593,5970.254232634758
MA010120220800030923,3120055,17258.87696250544,3880.687125575508,3466.073079668784,2100.4895277242877,2191.318481814323,3338.4850025002133,2281.837232334076
MA010120220805312795,3110743,195195.6689144835,58231.11630960196,38216.123649817986,20329.69529151996,19850.892641881004,31154.613355612582,27413.22766605001
MA0101202301A0074256,3110743,195195.6689144835,58231.11630960196,38216.123649817986,20329.69529151996,19850.892641881004,31154.613355612582,27413.22766605001
MA0106202406A2465141,3120013,804840.9600554657,129318.27350127108,179454.9421289577,148021.99140097064,145115.85511809567,131164.89519020106,71765.00271596949
MA010120220807803971,3120008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA0101202211A0042912,3120130,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220806460834,3120226,14042.939686822083,3347.873051657927,2771.2204326819506,1758.6867446709907,1801.2414096403984,2568.582021010936,1795.3360271598804
MA010120220803140057,3111012,,,,,,,
MA0101202406A0131488,3130183,46840.61332645852,8504.394372870493,8955.238093910912,7086.2465318180875,6669.452546352749,9800.215386116126,5825.026985973984
MA0101202306A0055472,3120081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220805994501,3120081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220805685302,3110507,59730.889434847144,15612.198291848632,11819.029245100359,7522.723533334767,7163.570139620936,9933.236150850847,7680.205236322957
MA0101202308A0095095,3120136,5068.26924293899,955.6583057350254,1018.859914638609,770.425278345348,772.8363586241812,971.8630719370695,578.626313658757
MA0106202406A2465587,3120212,11878.970373169714,1582.1805345432026,2015.6503578541449,1843.870692963094,2188.8523736019674,2938.5432712510774,1309.8731429562283
MA010120220804363174,3130149,167533.40526414037,51879.59156244167,33531.1084562255,16939.64681724846,16936.333022213927,25427.22269927198,22819.502706738847
MA0101202406A0044255,3110219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA0101202310A0034307,3120146,38556.06893242192,8699.44837533192,8772.701374596101,5403.138232753565,5400.145260362791,6087.930315762534,4192.705373615007
MA010120220809735630,3110668,88964.92286678661,27147.827845707303,18199.605179863673,8881.258428441968,8936.28644225844,13567.440038875244,12232.504931639984
MA010120220800219123,3110562,22065.689075153165,4974.279813998433,3949.8399482825366,2666.6862141357483,3110.087140436572,4478.756145478962,2885.995110640622
MA010120220808554109,3120217,52372.20120985814,8176.473406410175,10566.772309083331,8458.697416085908,8967.718589581757,10876.860709749517,5325.635645215269
MA0101202306A0106137,3120217,52372.20120985814,8176.473406410175,10566.772309083331,8458.697416085908,8967.718589581757,10876.860709749517,5325.635645215269
MA010120220804467514,3120197,7638.493257904584,922.5013449526274,1687.9698268287764,1538.71010617473,1507.5327556950988,1372.9165614749088,608.8626627784429
MA010120220800555987,3120094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220801069940,3001495,43600.565940996676,7626.497021949577,7803.871239686658,6582.177771026218,6960.501722713625,9496.094891734521,5131.43372091669
MA0101202411A0027541,3001495,43600.565940996676,7626.497021949577,7803.871239686658,6582.177771026218,6960.501722713625,9496.094891734521,5131.43372091669
MA0101202307A0089191,3120222,9093.839334269802,705.8772660799575,2155.0430205886078,2067.0492212683585,1989.4816445452986,1636.3802392538025,539.9991440336958
MA0101202409A0141500,3110212,125506.8489729639,36032.02258452866,24423.801517456348,12874.753334017712,13310.539658245687,21048.233983182927,17817.368697096674
MA0101202305A0045596,3110460,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA0101202212A0069165,3110508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220803446616,3120205,23573.29551667058,3493.721410767855,4900.0105281183205,4378.520507632886,4220.298668763834,4379.951824345322,2200.751682279147
MA010120220802931416,3110359,343107.1710949845,102794.9016796395,68191.90012875285,34209.62968923743,34137.789547609296,54483.07909521859,49289.60189032598
MA0101202409A0099355,3111051,197579.71160675006,54868.693661961704,39615.10474454339,21517.82085114825,21893.221453237453,33129.81143739451,26555.05945846476
MA010120220813807178,3120124,131635.28684840657,31928.94967028485,24853.85090681109,15348.351424233497,16529.07762846805,24760.177056659642,18214.880161949437
MA0106202305A1179632,3110457,597926.4530021129,179123.9446384552,129430.06947705128,62893.66533630707,57224.42525531165,85198.3636577063,84055.98463728136
MA0101202406A0270104,3110711,143359.320151713,38716.18130945719,30542.149474600512,17113.57022943481,17418.837779021327,22003.66672884412,17564.686563452095
MA0101202209A0054637,3111051,139991.73038825265,38876.27584541201,28068.60591910612,15246.08448225792,15512.068167768388,23473.56210230916,18815.133871399037
MA0101202406A0127932,3120178,12300.242316407363,1874.0678404666314,2473.6647345310816,2123.690807416392,2182.9632531273487,2461.532969133166,1184.3227117327424
MA0106202201A0153512,3120200,38927.236671505496,4208.05528673168,7125.261343333581,7910.498259882379,7939.457989031986,8281.524200352365,3462.4395921735027
MA010120220800584193,3110484,337689.46468251175,101443.6009598481,70219.37425286548,34837.58554250756,34151.49796076225,51060.68697700583,45976.4507770199
MA010120220800636797,3110316,77213.16752445683,16997.78996581935,15609.676894668602,10302.623266412602,10617.799473539462,14419.52551762071,9265.72565120025
MA0101202406A0107538,3110957,89681.85263292889,15982.01329467002,19041.061863676197,15971.109242859278,15632.436786195201,14912.492145030172,8142.83170771675
MA010120220810150865,3120104,20283.767973537815,3917.2360778399297,3411.00183279733,2802.0338894930255,3219.016399057868,4460.042083997604,2474.441768380729
MA0101202211A0030001,3120104,20283.767973537815,3917.2360778399297,3411.00183279733,2802.0338894930255,3219.016399057868,4460.042083997604,2474.441768380729
MA0101202211A0018432,3120104,20283.767973537815,3917.2360778399297,3411.00183279733,2802.0338894930255,3219.016399057868,4460.042083997604,2474.441768380729
MA010120220814378130,3120092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA0101202409A0102487,3120026,13379.599163445177,735.4795281008536,3027.124099476411,3130.523322770788,3179.402683572804,2590.4265839914906,716.6429455328285
MA010120220803285211,3120026,13379.599163445177,735.4795281008536,3027.124099476411,3130.523322770788,3179.402683572804,2590.4265839914906,716.6429455328285
MA010120220809600644,3120026,13379.599163445177,735.4795281008536,3027.124099476411,3130.523322770788,3179.402683572804,2590.4265839914906,716.6429455328285
MA010120220800030749,3120026,13379.599163445177,735.4795281008536,3027.124099476411,3130.523322770788,3179.402683572804,2590.4265839914906,716.6429455328285
MA010120220800138374,3120026,13379.599163445177,735.4795281008536,3027.124099476411,3130.523322770788,3179.402683572804,2590.4265839914906,716.6429455328285
MA010120220805338386,3120026,13379.599163445177,735.4795281008536,3027.124099476411,3130.523322770788,3179.402683572804,2590.4265839914906,716.6429455328285
MA010120220807113195,3120009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220805410287,3110232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220807432232,3110243,49129.3185732817,12454.88975801968,9961.70059202762,5922.908523442148,5916.256902925026,8397.04169552029,6476.431214583191
MA010120220813772261,3110205,209211.8670683246,54013.40020510191,42767.82015126266,25209.057813100884,24021.154980130752,35354.1847199077,27846.570311498526
MA010120220801533691,3110562,7967.0976669433685,1796.0269885908979,1426.1399464835467,962.8409719157385,1122.9365154276647,1617.1118661158798,1042.0252381189355
MA010120220814319092,3120101,2132.366079570582,297.7639331607337,384.90238158253413,350.3449041435706,359.12689369652117,493.6522350422208,246.57573194500165
MA0101202411A0101398,3110142,95625.46946404183,30176.481373082628,20970.268475444238,9779.887173904859,8980.595554734007,13153.048118823406,12565.138995861447
MA010120220805196116,3120234,180543.38291870596,38548.5833261273,36243.47691688732,25975.001755843936,25506.335700248583,33027.211390320736,21242.867976738024
MA0101202409A0234748,3120234,180543.38291870596,38548.5833261273,36243.47691688732,25975.001755843936,25506.335700248583,33027.211390320736,21242.867976738024
MA0101202308A0099043,3120234,180543.38291870596,38548.5833261273,36243.47691688732,25975.001755843936,25506.335700248583,33027.211390320736,21242.867976738024
MA010120220804279073,3120234,180543.38291870596,38548.5833261273,36243.47691688732,25975.001755843936,25506.335700248583,33027.211390320736,21242.867976738024
MA0101202406A0432039,3120234,180543.38291870596,38548.5833261273,36243.47691688732,25975.001755843936,25506.335700248583,33027.211390320736,21242.867976738024
MA010120220808665601,3120234,180543.38291870596,38548.5833261273,36243.47691688732,25975.001755843936,25506.335700248583,33027.211390320736,21242.867976738024
MA0101202310A0050341,3120234,180543.38291870596,38548.5833261273,36243.47691688732,25975.001755843936,25506.335700248583,33027.211390320736,21242.867976738024
MA010120220805547858,3120234,180543.38291870596,38548.5833261273,36243.47691688732,25975.001755843936,25506.335700248583,33027.211390320736,21242.867976738024
MA010120220808106879,3110826,8329.187734963492,1727.9542026385272,1657.6937625140458,1083.3617408916243,1144.91520736901,1642.7847977175306,1072.4607480913912
MA010120220804446379,3120167,,,,,,,
MA010120220814363176,3130072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA0106202304A1017124,3110334,,,,,,,
MA0101202211A0045208,3110163,49201.17652282502,13515.324101567918,10630.462328291937,5563.7188289163305,5511.377716109338,7601.574080754821,6378.807881226585
MA0101202406A0250465,3110846,113703.08792958611,31770.264996593818,23096.368494301438,12075.821181839838,12360.297018861456,18872.150774644648,15528.18546334491
MA010120220803486010,3001493,20129.370205209547,3558.0714006025596,3930.50823905865,3156.9076033280458,3199.717737108311,3887.318703299115,2396.846521812867
MA0101202306A0077549,3120149,11323.882294773422,990.9889650593854,2470.293827404651,2452.89841751923,2494.9174669684894,2183.494619065408,731.2956180142065
MA0101202301A0055967,3120149,11323.882294773422,990.9889650593854,2470.293827404651,2452.89841751923,2494.9174669684894,2183.494619065408,731.2956180142065
MA010120220800334712,3120149,11323.882294773422,990.9889650593854,2470.293827404651,2452.89841751923,2494.9174669684894,2183.494619065408,731.2956180142065
MA0101202310A0051555,3120149,11323.882294773422,990.9889650593854,2470.293827404651,2452.89841751923,2494.9174669684894,2183.494619065408,731.2956180142065
MA010120220806950732,3120149,11323.882294773422,990.9889650593854,2470.293827404651,2452.89841751923,2494.9174669684894,2183.494619065408,731.2956180142065
MA010120220813792388,3120149,11323.882294773422,990.9889650593854,2470.293827404651,2452.89841751923,2494.9174669684894,2183.494619065408,731.2956180142065
MA0101202406A0444700,3110717,55313.7006594059,15154.370737361387,11692.046419913635,6016.825451795521,6025.738244835361,9199.106656960514,7225.6131485394835
MA010120220812489477,3120113,228039.50257838657,41338.472720121244,43384.72683068298,33409.4693091121,34855.70010481709,47749.6680696909,27301.349910253477
MA010120220814193605,3120113,228039.50257838657,41338.472720121244,43384.72683068298,33409.4693091121,34855.70010481709,47749.6680696909,27301.349910253477
MA010120220808580988,3130183,24287.111978204975,4409.5745929110435,4643.339506731978,3674.257248169232,3458.147306860648,5081.464814182559,3020.3080753535537
MA010120220810021318,3130183,15881.30884412517,2883.4147116409677,3036.2732646316285,2402.5917195632633,2261.2777286166524,3322.7627956344922,1974.9752622765395
MA0101202310A0079314,3130191,13869.398029234577,1454.8956241535516,1756.4815766123384,2272.5241675617617,3003.426890206884,3828.5452762340637,1553.4992761406622
MA010120220800588758,3120090,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA010120220806899023,3120222,2199.4588333371626,170.72524937632542,521.224120377074,499.9417189534556,481.1810299272963,395.7790367333505,130.60554994232112
MA0101202406A0330435,3120081,36809.26403778205,5839.984374771504,6596.494954167116,5633.353962419075,6178.383650299056,8256.806509455713,4304.24804894522
MA010120220804400976,3110662,107016.5337683264,34035.06701943544,22117.50367025403,10148.214446279018,9812.443135928703,15883.921303387773,15019.440052517455
