상가업소번호,상호명,지점명,상권_코드,법정동코드,지번,커버건축물면적,커버연면적,기준_년분기_코드,서비스_업종_코드,당월_매출_금액,상권_내_카페_수,등분_매출,상권_총_커버연면적,면적비율,면적_배분_매출,최종_추정매출
MA010120220814208579,티그린임대,,3120195,1168010700,640-2,823.76,6007.3,20244.0,CS100010,620317109.0,104,2982293.793269231,168168.72,0.035721863138400534,11079441.435053144,14061735.228322376
MA010120220804250705,호수빌딩카페베네배명,사거리점,3120226,1171010600,180-1,227.04,1458.21,20241.0,CS100010,1081131998.0,84,6435309.511904762,193939.652,0.007518885307683238,4064453.7477142117,10499763.259618973
MA010120220804250705,호수빌딩카페베네배명,사거리점,3120226,1171010600,180-1,227.04,1458.21,20242.0,CS100010,1340069379.0,84,7976603.446428572,193939.652,0.007518885307683238,5037913.98251965,13014517.428948222
MA010120220804250705,호수빌딩카페베네배명,사거리점,3120226,1171010600,180-1,227.04,1458.21,20243.0,CS100010,1058006589.0,84,6297658.267857143,193939.652,0.007518885307683238,3977515.098732079,10275173.366589222
MA010120220804250705,호수빌딩카페베네배명,사거리점,3120226,1171010600,180-1,227.04,1458.21,20244.0,CS100010,936870493.0,84,5576610.077380952,193939.652,0.007518885307683238,3522110.892509826,9098720.969890779
MA010120220805452742,베로아로스터리망우점,,3110277,1126010500,202-1,101.4,260.55,20241.0,CS100010,73268571.0,20,1831714.275,47930.16,0.005436034430095789,199145.2372999589,2030859.5122999588
MA010120220805452742,베로아로스터리망우점,,3110277,1126010500,202-1,101.4,260.55,20242.0,CS100010,87404684.0,20,2185117.1,47930.16,0.005436034430095789,237567.43578782128,2422684.5357878213
MA010120220805452742,베로아로스터리망우점,,3110277,1126010500,202-1,101.4,260.55,20243.0,CS100010,77226309.0,20,1930657.725,47930.16,0.005436034430095789,209902.43731660815,2140560.1623166082
MA010120220805452742,베로아로스터리망우점,,3110277,1126010500,202-1,101.4,260.55,20244.0,CS100010,67474915.0,20,1686872.875,47930.16,0.005436034430095789,183397.9805538934,1870270.8555538934
MA010120220805281476,투썸플레이스양천신목로점,,3110627,1147010100,296-93,246.6,1233.0,20241.0,CS100010,70903103.0,40,886288.7875,37340.28,0.03302064151634642,1170632.9732797933,2056921.7607797934
MA010120220805281476,투썸플레이스양천신목로점,,3110627,1147010100,296-93,246.6,1233.0,20242.0,CS100010,69261106.0,40,865763.825,37340.28,0.03302064151634642,1143523.076125835,2009286.901125835
MA010120220805281476,투썸플레이스양천신목로점,,3110627,1147010100,296-93,246.6,1233.0,20243.0,CS100010,60952974.0,40,761912.175,37340.28,0.03302064151634642,1006353.1519045919,1768265.326904592
MA010120220805281476,투썸플레이스양천신목로점,,3110627,1147010100,296-93,246.6,1233.0,20244.0,CS100010,81714948.0,40,1021436.85,37340.28,0.03302064151634642,1349140.0022174444,2370576.852217444
MA010120220811699241,메가커피신상도점,,3110831,1159010200,209-18,,,20241.0,CS100010,41712834.0,20,1042820.85,5554.72,,,
MA010120220811699241,메가커피신상도점,,3110831,1159010200,209-18,,,20242.0,CS100010,49306099.0,20,1232652.475,5554.72,,,
MA010120220811699241,메가커피신상도점,,3110831,1159010200,209-18,,,20243.0,CS100010,46820802.0,20,1170520.05,5554.72,,,
MA010120220811699241,메가커피신상도점,,3110831,1159010200,209-18,,,20244.0,CS100010,33242622.0,20,831065.55,5554.72,,,
MA0106202201A2057841,치키차카초코,서교점,3120103,1144012000,368-9,75.04,203.47,20241.0,CS100010,11441964564.0,836,6843280.241626794,822470.0,0.0002473889625153501,1415307.8713126802,8258588.112939475
MA0106202201A2057841,치키차카초코,서교점,3120103,1144012000,368-9,75.04,203.47,20242.0,CS100010,12564664884.0,836,7514751.724880382,822470.0,0.0002473889625153501,1554179.7050029058,9068931.429883288
MA0106202201A2057841,치키차카초코,서교점,3120103,1144012000,368-9,75.04,203.47,20243.0,CS100010,12558053369.0,836,7510797.469497608,822470.0,0.0002473889625153501,1553361.8970846536,9064159.366582261
MA0106202201A2057841,치키차카초코,서교점,3120103,1144012000,368-9,75.04,203.47,20244.0,CS100010,11366065728.0,836,6797886.200956938,822470.0,0.0002473889625153501,1405919.6041655988,8203805.805122537
MA0101202409A0180864,와이커피,,3120185,1168010800,122-11,148.4,811.08,20241.0,CS100010,4092917039.0,236,8671434.404661017,534251.96,0.0015181600831188343,3106851.6360633667,11778286.040724384
MA0101202409A0180864,와이커피,,3120185,1168010800,122-11,148.4,811.08,20242.0,CS100010,4575928023.0,236,9694762.76059322,534251.96,0.0015181600831188343,3473495.6338717416,13168258.394464962
MA0101202409A0180864,와이커피,,3120185,1168010800,122-11,148.4,811.08,20243.0,CS100010,4275713968.0,236,9058716.033898305,534251.96,0.0015181600831188343,3245609.1365256202,12304325.170423925
MA0101202409A0180864,와이커피,,3120185,1168010800,122-11,148.4,811.08,20244.0,CS100010,3855555231.0,236,8168549.218220339,534251.96,0.0015181600831188343,2926675.0249821083,11095224.243202448
MA010120220807002467,코카,,3120027,1114012200,42-1,104.57,401.73,20241.0,CS100010,3774843317.0,124,15221142.407258065,1687667.96,0.0002380385298065385,449279.0767143586,15670421.483972425
MA010120220807002467,코카,,3120027,1114012200,42-1,104.57,401.73,20242.0,CS100010,3886956846.0,124,15673213.088709677,1687667.96,0.0002380385298065385,462622.74652164994,16135835.835231327
MA010120220807002467,코카,,3120027,1114012200,42-1,104.57,401.73,20243.0,CS100010,3951312598.0,124,15932712.088709677,1687667.96,0.0002380385298065385,470282.320816987,16402994.409526663
MA010120220807002467,코카,,3120027,1114012200,42-1,104.57,401.73,20244.0,CS100010,3868275560.0,124,15597885.322580645,1687667.96,0.0002380385298065385,460399.3135944822,16058284.636175128
MA0101202209A0061241,이디야커피먹골역점,,3110241,1126010400,244-141,101.58,463.72,20241.0,CS100010,99052418.0,40,1238155.225,39312.4,0.011795769273816913,584199.7343708347,1822354.9593708348
MA0101202209A0061241,이디야커피먹골역점,,3110241,1126010400,244-141,101.58,463.72,20242.0,CS100010,131778485.0,40,1647231.0625,39312.4,0.011795769273816913,777214.3021565715,2424445.3646565713
MA0101202209A0061241,이디야커피먹골역점,,3110241,1126010400,244-141,101.58,463.72,20243.0,CS100010,155610923.0,40,1945136.5375,39312.4,0.011795769273816913,917775.2720968447,2862911.809596845
MA0101202209A0061241,이디야커피먹골역점,,3110241,1126010400,244-141,101.58,463.72,20244.0,CS100010,138465899.0,40,1730823.7375,39312.4,0.011795769273816913,816655.898447818,2547479.635947818
MA010120220806900883,포니커피,,3110471,1138010700,334-2,0.0,187.92,,,,7,,6270.04,0.029971100662834683,,
MA0101202311A0010319,비위치드,,3111013,1171010400,28,0.0,483.8,20241.0,CS100010,969240225.0,232,2088879.7952586208,335126.8,0.0014436326787353325,699613.4311773932,2788493.226436014
MA0101202311A0010319,비위치드,,3111013,1171010400,28,0.0,483.8,20242.0,CS100010,1197350521.0,232,2580496.8125,335126.8,0.0014436326787353325,864267.170008188,3444763.982508188
MA0101202311A0010319,비위치드,,3111013,1171010400,28,0.0,483.8,20243.0,CS100010,1358118224.0,232,2926978.9310344825,335126.8,0.0014436326787353325,980311.9248761962,3907290.855910679
MA0101202311A0010319,비위치드,,3111013,1171010400,28,0.0,483.8,20244.0,CS100010,1248055223.0,232,2689774.1875,335126.8,0.0014436326787353325,900866.6523945564,3590640.8398945564
MA010120220813799981,카페플랫,,3120197,1168010100,644-3,189.0,1141.11,20241.0,CS100010,9992185184.0,572,8734427.608391609,4267266.756,0.00026741004611336745,1336005.3504133734,10070432.958804982
MA010120220813799981,카페플랫,,3120197,1168010100,644-3,189.0,1141.11,20242.0,CS100010,11941694019.0,572,10438543.722902099,4267266.756,0.00026741004611336745,1596664.4741462572,12035208.197048355
MA010120220813799981,카페플랫,,3120197,1168010100,644-3,189.0,1141.11,20243.0,CS100010,11827853409.0,572,10339032.700174825,4267266.756,0.00026741004611336745,1581443.4127614202,11920476.112936245
MA010120220813799981,카페플랫,,3120197,1168010100,644-3,189.0,1141.11,20244.0,CS100010,11659901672.0,572,10192221.74125874,4267266.756,0.00026741004611336745,1558987.421893425,11751209.163152166
MA010120220806476252,디어모먼트,,3110576,1144010800,246,73.44,418.8,20241.0,CS100010,433568723.0,84,2580766.2083333335,32673.776,0.012817618630916733,2778659.270853788,5359425.479187122
MA010120220806476252,디어모먼트,,3110576,1144010800,246,73.44,418.8,20242.0,CS100010,494870680.0,84,2945658.8095238097,32673.776,0.012817618630916733,3171531.8239312163,6117190.633455026
MA010120220806476252,디어모먼트,,3110576,1144010800,246,73.44,418.8,20243.0,CS100010,387234383.0,84,2304966.5654761903,32673.776,0.012817618630916733,2481711.321036173,4786677.886512363
MA010120220806476252,디어모먼트,,3110576,1144010800,246,73.44,418.8,20244.0,CS100010,466595709.0,84,2777355.410714286,32673.776,0.012817618630916733,2990322.926392101,5767678.337106387
MA010120220807096103,예원비즈,,3110660,1150010200,659,524.83,3437.87,20241.0,CS100010,395588945.0,68,2908742.242647059,265987.944,0.012924909107910543,2556475.5791096115,5465217.82175667
MA010120220807096103,예원비즈,,3110660,1150010200,659,524.83,3437.87,20242.0,CS100010,433026339.0,68,3184017.1985294116,265987.944,0.012924909107910543,2798413.0364531293,5982430.234982541
MA010120220807096103,예원비즈,,3110660,1150010200,659,524.83,3437.87,20243.0,CS100010,409037327.0,68,3007627.404411765,265987.944,0.012924909107910543,2643385.136608842,5651012.541020607
MA010120220807096103,예원비즈,,3110660,1150010200,659,524.83,3437.87,20244.0,CS100010,380605146.0,68,2798567.25,265987.944,0.012924909107910543,2459643.4590265113,5258210.709026512
MA010120220812292468,설빙서울과기대점,,3110438,1135010300,441-26,211.6,1192.13,20241.0,CS100010,155971072.0,72,1083132.4444444445,127841.84,0.009325037874924204,727218.076896265,1810350.5213407096
MA010120220812292468,설빙서울과기대점,,3110438,1135010300,441-26,211.6,1192.13,20242.0,CS100010,186215330.0,72,1293162.013888889,127841.84,0.009325037874924204,868232.5025707546,2161394.516459644
MA010120220812292468,설빙서울과기대점,,3110438,1135010300,441-26,211.6,1192.13,20243.0,CS100010,188793535.0,72,1311066.2152777778,127841.84,0.009325037874924204,880253.4322079142,2191319.647485692
MA010120220812292468,설빙서울과기대점,,3110438,1135010300,441-26,211.6,1192.13,20244.0,CS100010,183064696.0,72,1271282.611111111,127841.84,0.009325037874924204,853542.6118807427,2124825.222991854
MA0101202406A0267346,밀호프커피,,3120142,1156013300,810-57,73.08,296.46,20241.0,CS100010,428946527.0,88,2437196.1761363638,192256.24,0.0015420045664057509,330718.7516889439,2767914.9278253075
MA0101202406A0267346,밀호프커피,,3120142,1156013300,810-57,73.08,296.46,20242.0,CS100010,469850138.0,88,2669603.0568181816,192256.24,0.0015420045664057509,362255.52916118613,3031858.5859793676
MA0101202406A0267346,밀호프커피,,3120142,1156013300,810-57,73.08,296.46,20243.0,CS100010,478125038.0,88,2716619.534090909,192256.24,0.0015420045664057509,368635.49595446157,3085255.0300453706
MA0101202406A0267346,밀호프커피,,3120142,1156013300,810-57,73.08,296.46,20244.0,CS100010,508650193.0,88,2890057.914772727,192256.24,0.0015420045664057509,392170.46015458327,3282228.3749273103
MA010120220813356928,서울시청카페테리아마루,,3120021,1114016600,143,,,20241.0,CS100010,13376575625.0,144,46446443.14236111,2354408.16,,,
MA010120220813356928,서울시청카페테리아마루,,3120021,1114016600,143,,,20242.0,CS100010,10449049754.0,144,36281422.75694445,2354408.16,,,
MA010120220813356928,서울시청카페테리아마루,,3120021,1114016600,143,,,20243.0,CS100010,10806419564.0,144,37522290.152777776,2354408.16,,,
MA010120220813356928,서울시청카페테리아마루,,3120021,1114016600,143,,,20244.0,CS100010,10343530899.0,144,35915037.84375,2354408.16,,,
MA0101202305A0132935,카페아이엠티시청2,청사점,3120021,1114016600,143,,,20241.0,CS100010,13376575625.0,144,46446443.14236111,2354408.16,,,
MA0101202305A0132935,카페아이엠티시청2,청사점,3120021,1114016600,143,,,20242.0,CS100010,10449049754.0,144,36281422.75694445,2354408.16,,,
MA0101202305A0132935,카페아이엠티시청2,청사점,3120021,1114016600,143,,,20243.0,CS100010,10806419564.0,144,37522290.152777776,2354408.16,,,
MA0101202305A0132935,카페아이엠티시청2,청사점,3120021,1114016600,143,,,20244.0,CS100010,10343530899.0,144,35915037.84375,2354408.16,,,
MA0101202406A0115228,크레페마스터,,3110313,1129012500,134-42,0.0,56.46,20241.0,CS100010,926715553.0,92,5036497.570652174,62621.68,0.0009016046838730612,417765.54160140705,5454263.112253581
MA0101202406A0115228,크레페마스터,,3110313,1129012500,134-42,0.0,56.46,20242.0,CS100010,1013288812.0,92,5507004.4130434785,62621.68,0.0009016046838730612,456792.9695076849,5963797.382551163
MA0101202406A0115228,크레페마스터,,3110313,1129012500,134-42,0.0,56.46,20243.0,CS100010,732543958.0,92,3981217.163043478,62621.68,0.0009016046838730612,330232.5318378555,4311449.694881334
MA0101202406A0115228,크레페마스터,,3110313,1129012500,134-42,0.0,56.46,20244.0,CS100010,733300967.0,92,3985331.342391304,62621.68,0.0009016046838730612,330573.79326792253,4315905.135659227
MA010120220804131483,명성교회)솔트마인(saltmine,,3111080,1174010100,331-1,3039.41,26540.55,20241.0,CS100010,874064889.0,88,4966277.778409091,219626.32,0.12084412287197635,52812802.422198184,57779080.20060728
MA010120220804131483,명성교회)솔트마인(saltmine,,3111080,1174010100,331-1,3039.41,26540.55,20242.0,CS100010,1011089430.0,88,5744826.306818182,219626.32,0.12084412287197635,61092107.65673827,66836933.963556446
MA010120220804131483,명성교회)솔트마인(saltmine,,3111080,1174010100,331-1,3039.41,26540.55,20243.0,CS100010,985146759.0,88,5597424.767045454,219626.32,0.12084412287197635,59524597.99576264,65122022.76280809
MA010120220804131483,명성교회)솔트마인(saltmine,,3111080,1174010100,331-1,3039.41,26540.55,20244.0,CS100010,863400943.0,88,4905687.176136363,219626.32,0.12084412287197635,52168464.82183612,57074151.99797249
MA010120220814234351,빽다방대치동학원가점,,3120219,1168010600,941,119.034,720.12,20241.0,CS100010,1275598319.0,124,5143541.608870967,208614.32,0.003451920270861559,2201631.8474165145,7345173.456287482
MA010120220814234351,빽다방대치동학원가점,,3120219,1168010600,941,119.034,720.12,20242.0,CS100010,1349649914.0,124,5442136.75,208614.32,0.003451920270861559,2329441.94835158,7771578.698351581
MA010120220814234351,빽다방대치동학원가점,,3120219,1168010600,941,119.034,720.12,20243.0,CS100010,1580083186.0,124,6371303.169354838,208614.32,0.003451920270861559,2727160.5897004576,9098463.759055296
MA010120220814234351,빽다방대치동학원가점,,3120219,1168010600,941,119.034,720.12,20244.0,CS100010,1506063335.0,124,6072836.028225807,208614.32,0.003451920270861559,2599405.2776439316,8672241.305869738
MA010120220806579234,카페블루,,3120197,1168010100,646,1230.56,34983.65,20241.0,CS100010,9992185184.0,572,8734427.608391609,4267266.756,0.008198139933673272,40958666.19080441,49693093.79919602
MA010120220806579234,카페블루,,3120197,1168010100,646,1230.56,34983.65,20242.0,CS100010,11941694019.0,572,10438543.722902099,4267266.756,0.008198139933673272,48949839.306435585,59388383.02933768
MA010120220806579234,카페블루,,3120197,1168010100,646,1230.56,34983.65,20243.0,CS100010,11827853409.0,572,10339032.700174825,4267266.756,0.008198139933673272,48483198.68097822,58822231.38115305
MA010120220806579234,카페블루,,3120197,1168010100,646,1230.56,34983.65,20244.0,CS100010,11659901672.0,572,10192221.74125874,4267266.756,0.008198139933673272,47794752.75996348,57986974.50122222
MA010120220800920785,상록수다방,,3110790,1156013200,435-20,81.36,341.28,,,,2,,511.38,0.6673706441393875,,
MA010120220813105212,베르데,,3110418,1135010200,496-4,52.2,257.97,20241.0,CS100010,76761808.0,24,1599204.3333333333,12529.36,0.0205892399931042,790233.6436082929,2389437.976941626
MA010120220813105212,베르데,,3110418,1135010200,496-4,52.2,257.97,20242.0,CS100010,92015276.0,24,1916984.9166666667,12529.36,0.0205892399931042,947262.3002978604,2864247.216964527
MA010120220813105212,베르데,,3110418,1135010200,496-4,52.2,257.97,20243.0,CS100010,58983797.0,24,1228829.1041666667,12529.36,0.0205892399931042,607215.7760687697,1836044.8802354364
MA010120220813105212,베르데,,3110418,1135010200,496-4,52.2,257.97,20244.0,CS100010,91479233.0,24,1905817.3541666667,12529.36,0.0205892399931042,941743.9413110487,2847561.2954777153
MA010120220803100735,리웨이커피,,3111019,1171011100,159,175.62,802.41,20241.0,CS100010,253084715.0,44,2875962.6704545454,110503.68,0.007261387132084651,918873.0464141556,3794835.716868701
MA010120220803100735,리웨이커피,,3111019,1171011100,159,175.62,802.41,20242.0,CS100010,270215170.0,44,3070626.9318181816,110503.68,0.007261387132084651,981068.4791660332,4051695.410984215
MA010120220803100735,리웨이커피,,3111019,1171011100,159,175.62,802.41,20243.0,CS100010,241881570.0,44,2748654.2045454546,110503.68,0.007261387132084651,878197.8599432163,3626852.064488671
MA010120220803100735,리웨이커피,,3111019,1171011100,159,175.62,802.41,20244.0,CS100010,223788341.0,44,2543049.3295454546,110503.68,0.007261387132084651,812506.889823986,3355556.2193694403
MA0101202307A0000815,메가엠지씨커피신촌기차역점,,3120096,1141011200,110-5,0.0,197.02,20241.0,CS100010,1227108930.0,184,3334535.1358695654,271388.72,0.0007259697455369553,445421.9788291128,3779957.1146986783
MA0101202307A0000815,메가엠지씨커피신촌기차역점,,3120096,1141011200,110-5,0.0,197.02,20242.0,CS100010,1933310967.0,184,5253562.410326087,271388.72,0.0007259697455369553,701762.6353783975,5955325.045704484
MA0101202307A0000815,메가엠지씨커피신촌기차역점,,3120096,1141011200,110-5,0.0,197.02,20243.0,CS100010,1946435837.0,184,5289227.817934782,271388.72,0.0007259697455369553,706526.7646454503,5995754.582580233
MA0101202307A0000815,메가엠지씨커피신촌기차역점,,3120096,1141011200,110-5,0.0,197.02,20244.0,CS100010,1703606756.0,184,4629366.184782608,271388.72,0.0007259697455369553,618383.481574179,5247749.666356787
MA0101202303A0020716,커스러스커피,,3110053,1114016200,391-28,0.0,87.31,,,,3,,373.98,0.23346168244291138,,
MA010120220811950651,포뮬라커피컴퍼니,,3110081,1117010200,45-1,295.95,1176.57,20241.0,CS100010,400565050.0,124,1615181.6532258065,36819.8,0.03195481778825523,6399991.592546673,8015173.245772479
MA010120220811950651,포뮬라커피컴퍼니,,3110081,1117010200,45-1,295.95,1176.57,20242.0,CS100010,478557475.0,124,1929667.2379032257,36819.8,0.03195481778825523,7646108.457416253,9575775.69531948
MA010120220811950651,포뮬라커피컴퍼니,,3110081,1117010200,45-1,295.95,1176.57,20243.0,CS100010,476013429.0,124,1919408.9879032257,36819.8,0.03195481778825523,7605461.194228783,9524870.18213201
MA010120220811950651,포뮬라커피컴퍼니,,3110081,1117010200,45-1,295.95,1176.57,20244.0,CS100010,511521011.0,124,2062584.7217741935,36819.8,0.03195481778825523,8172780.350684549,10235365.072458742
MA010120220803485963,세븐,,3120028,1114012500,66-17,,,20241.0,CS100010,9025076284.0,228,19791833.95614035,967171.16,,,
MA010120220803485963,세븐,,3120028,1114012500,66-17,,,20242.0,CS100010,9583514093.0,228,21016478.274122808,967171.16,,,
MA010120220803485963,세븐,,3120028,1114012500,66-17,,,20243.0,CS100010,10090519332.0,228,22128331.86842105,967171.16,,,
MA010120220803485963,세븐,,3120028,1114012500,66-17,,,20244.0,CS100010,10227354816.0,228,22428409.684210528,967171.16,,,
MA010120220808085014,엣더모먼트,,3110813,1156013200,509-1,107.3,560.36,20241.0,CS100010,14075716.0,40,175946.45,55714.276000000005,0.010057745343401751,70784.98352702276,246731.43352702277
MA010120220808085014,엣더모먼트,,3110813,1156013200,509-1,107.3,560.36,20242.0,CS100010,17732817.0,40,221660.2125,55714.276000000005,0.010057745343401751,89176.0788035727,310836.2913035727
MA010120220808085014,엣더모먼트,,3110813,1156013200,509-1,107.3,560.36,20243.0,CS100010,16197805.0,40,202472.5625,55714.276000000005,0.010057745343401751,81456.6989060398,283929.2614060398
MA010120220808085014,엣더모먼트,,3110813,1156013200,509-1,107.3,560.36,20244.0,CS100010,10845308.0,40,135566.35,55714.276000000005,0.010057745343401751,54539.67301737888,190106.02301737887
MA0106202209A0620370,윤다방,,3120169,1165010800,1550-11,225.56,1598.01,20241.0,CS100010,2902065876.0,216,6717745.083333333,567945.484,0.002813667940002495,4082724.857538228,10800469.940871561
MA0106202209A0620370,윤다방,,3120169,1165010800,1550-11,225.56,1598.01,20242.0,CS100010,3401519846.0,216,7873888.532407408,567945.484,0.002813667940002495,4785373.6689862115,12659262.20139362
MA0106202209A0620370,윤다방,,3120169,1165010800,1550-11,225.56,1598.01,20243.0,CS100010,3255448861.0,216,7535761.252314814,567945.484,0.002813667940002495,4579876.045256669,12115637.297571484
MA0106202209A0620370,윤다방,,3120169,1165010800,1550-11,225.56,1598.01,20244.0,CS100010,3537727821.0,216,8189184.770833333,567945.484,0.002813667940002495,4976995.675201292,13166180.446034625
MA010120220805342310,아토커피왕십리,,3130067,1120010300,260,0.0,258.23,20241.0,CS100010,202908890.0,56,1811686.517857143,244585.6,0.0010557857862441616,107114.16098229005,1918800.678839433
MA010120220805342310,아토커피왕십리,,3130067,1120010300,260,0.0,258.23,20242.0,CS100010,282754567.0,56,2524594.348214286,244585.6,0.0010557857862441616,149264.12641711123,2673858.474631397
MA010120220805342310,아토커피왕십리,,3130067,1120010300,260,0.0,258.23,20243.0,CS100010,288505718.0,56,2575943.910714286,244585.6,0.0010557857862441616,152300.1181572832,2728244.0288715693
MA010120220805342310,아토커피왕십리,,3130067,1120010300,260,0.0,258.23,20244.0,CS100010,259530820.0,56,2317239.464285714,244585.6,0.0010557857862441616,137004.475424146,2454243.93970986
MA0101202409A0078366,커피니여의도순복음성동교회점,,3130072,1120012200,1-4,914.42,8502.55,20241.0,CS100010,312709799.0,56,2792051.776785714,86588.87999999999,0.09819447947588651,15353187.96990705,18145239.74669276
MA0101202409A0078366,커피니여의도순복음성동교회점,,3130072,1120012200,1-4,914.42,8502.55,20242.0,CS100010,345240220.0,56,3082501.964285714,86588.87999999999,0.09819447947588651,16950341.84852027,20032843.812805984
MA0101202409A0078366,커피니여의도순복음성동교회점,,3130072,1120012200,1-4,914.42,8502.55,20243.0,CS100010,328576914.0,56,2933722.4464285714,86588.87999999999,0.09819447947588651,16132219.519011565,19065941.965440135
MA0101202409A0078366,커피니여의도순복음성동교회점,,3130072,1120012200,1-4,914.42,8502.55,20244.0,CS100010,311491383.0,56,2781173.0625,86588.87999999999,0.09819447947588651,15293367.107454503,18074540.1699545
MA010120220803251664,하늘과바람과별과커피,,3110554,1144012000,469-67,123.0,492.0,20241.0,CS100010,226688600.0,92,1232003.2608695652,75278.84,0.006535701134608344,740784.4701113885,1972787.7309809537
MA010120220803251664,하늘과바람과별과커피,,3110554,1144012000,469-67,123.0,492.0,20242.0,CS100010,241676868.0,92,1313461.2391304348,75278.84,0.006535701134608344,789763.8901980955,2103225.1293285303
MA010120220803251664,하늘과바람과별과커피,,3110554,1144012000,469-67,123.0,492.0,20243.0,CS100010,256467551.0,92,1393845.3858695652,75278.84,0.006535701134608344,838097.6320304617,2231943.017900027
MA010120220803251664,하늘과바람과별과커피,,3110554,1144012000,469-67,123.0,492.0,20244.0,CS100010,278508679.0,92,1513634.125,75278.84,0.006535701134608344,910124.7446692856,2423758.8696692856
MA0106202301A0020537,이디야퇴계로2길점,,3120024,1114011200,169-2,533.915,7858.75,20241.0,CS100010,240968276.0,64,1882564.65625,204201.76,0.03848522167487685,4636858.759236453,6519423.415486453
MA0106202301A0020537,이디야퇴계로2길점,,3120024,1114011200,169-2,533.915,7858.75,20242.0,CS100010,355260776.0,64,2775474.8125,204201.76,0.03848522167487685,6836144.858374384,9611619.670874383
MA0106202301A0020537,이디야퇴계로2길점,,3120024,1114011200,169-2,533.915,7858.75,20243.0,CS100010,416034358.0,64,3250268.421875,204201.76,0.03848522167487685,8005587.245997537,11255855.667872537
MA0106202301A0020537,이디야퇴계로2길점,,3120024,1114011200,169-2,533.915,7858.75,20244.0,CS100010,674374841.0,64,5268553.4453125,204201.76,0.03848522167487685,12976732.623922415,18245286.069234915
MA010120220813265644,카우치,,3110074,1117010700,14-125,435.08,841.83,20241.0,CS100010,896230691.0,64,7001802.2734375,375347.08,0.0022428041800671527,1005034.9700396364,8006837.243477136
MA010120220813265644,카우치,,3110074,1117010700,14-125,435.08,841.83,20242.0,CS100010,880884440.0,64,6881909.6875,375347.08,0.0022428041800671527,987825.6520940565,7869735.339594057
MA010120220813265644,카우치,,3110074,1117010700,14-125,435.08,841.83,20243.0,CS100010,826184730.0,64,6454568.203125,375347.08,0.0022428041800671527,926485.282975826,7381053.486100826
MA010120220813265644,카우치,,3110074,1117010700,14-125,435.08,841.83,20244.0,CS100010,985513811.0,64,7699326.6484375,375347.08,0.0022428041800671527,1105157.247412355,8804483.895849856
MA010120220805349931,칸틴,선릉점,3120204,1168010100,706-26,372.86,8056.4,20241.0,CS100010,3027615968.0,148,10228432.324324325,1413349.908,0.005700216170389421,8629032.749261409,18857465.073585734
MA010120220805349931,칸틴,선릉점,3120204,1168010100,706-26,372.86,8056.4,20242.0,CS100010,3304801891.0,148,11164871.253378378,1413349.908,0.005700216170389421,9419042.589505868,20583913.842884246
MA010120220805349931,칸틴,선릉점,3120204,1168010100,706-26,372.86,8056.4,20243.0,CS100010,3151964147.0,148,10648527.52364865,1413349.908,0.005700216170389421,8983438.499608548,19631966.023257196
MA010120220805349931,칸틴,선릉점,3120204,1168010100,706-26,372.86,8056.4,20244.0,CS100010,3174919343.0,148,10726078.861486487,1413349.908,0.005700216170389421,9048863.289325377,19774942.150811866
MA010120220806588396,커피운,,3110607,1147010300,601-17,88.2,442.28,,,,2,,568.28,0.7782783135074259,,
MA010120220808430960,서울다방맥주식당,,3110744,1154510200,179-10,204.63,419.83,20241.0,CS100010,78877945.0,36,1095527.013888889,18713.76,0.022434294337428717,884785.5174307569,1980312.531319646
MA010120220808430960,서울다방맥주식당,,3110744,1154510200,179-10,204.63,419.83,20242.0,CS100010,91627482.0,36,1272603.9166666667,18713.76,0.022434294337428717,1027798.9502927258,2300402.8669593926
MA010120220808430960,서울다방맥주식당,,3110744,1154510200,179-10,204.63,419.83,20243.0,CS100010,93206037.0,36,1294528.2916666667,18713.76,0.022434294337428717,1045505.8340416357,2340034.1257083025
MA010120220808430960,서울다방맥주식당,,3110744,1154510200,179-10,204.63,419.83,20244.0,CS100010,83940508.0,36,1165840.388888889,18713.76,0.022434294337428717,941573.031652645,2107413.420541534
MA0101202409A0034415,명가토스트&커피,,3110654,1150010300,354-62,214.28,964.37,20241.0,CS100010,161549506.0,56,1442406.3035714286,95317.4,0.01011746019089904,817235.3479072028,2259641.6514786314
MA0101202409A0034415,명가토스트&커피,,3110654,1150010300,354-62,214.28,964.37,20242.0,CS100010,214754984.0,56,1917455.2142857143,95317.4,0.01011746019089904,1086387.50070858,3003842.7149942946
MA0101202409A0034415,명가토스트&커피,,3110654,1150010300,354-62,214.28,964.37,20243.0,CS100010,241202190.0,56,2153590.9821428573,95317.4,0.01011746019089904,1220176.7776413332,3373767.7597841904
MA0101202409A0034415,명가토스트&커피,,3110654,1150010300,354-62,214.28,964.37,20244.0,CS100010,220729507.0,56,1970799.169642857,95317.4,0.01011746019089904,1116611.0000146355,3087410.1696574925
MA0101202209A0022071,세계명화아트페어,,3120012,1111016800,1-73,235.34,1792.37,20241.0,CS100010,5987598581.0,472,6342795.106991526,455409.372,0.003935733672165183,11782796.675325084,18125591.78231661
MA0101202209A0022071,세계명화아트페어,,3120012,1111016800,1-73,235.34,1792.37,20242.0,CS100010,6309913729.0,472,6684230.645127119,455409.372,0.003935733672165183,12417069.965841338,19101300.610968456
