상가업소번호,상호명,지점명,TRDAR_CD,TRDAR_CD_N,도로명주소,위도,경도,지번주소,신우편번호
MA010120220810059982,유캔두잇,독산점,3110735,말미고개,서울특별시 금천구 시흥대로 362,37.465851700205,126.898016982145,서울특별시 금천구 독산동 1031-9,8616
MA0101202301A0088252,길동유캔두잇,,3111077,길동주민센터(강동도서관),서울특별시 강동구 진황도로49길 13,37.534567526586,127.140816245937,서울특별시 강동구 길동 244-2,5356
MA010120220804735782,토마스커피,,3120101,합정역,서울특별시 마포구 성지길 58,37.5462690787311,126.912618256917,서울특별시 마포구 합정동 376-9,4083
MA010120220810536733,이디야커피-올림픽북문점,,3111053,성내천어린이공원(하니사랑길),서울특별시 강동구 성안로 7,37.5245439868742,127.128896487778,서울특별시 강동구 성내동 448-7,5402
MA0106202406A2465156,스타벅스,삼성도심공항,3120215,포스코사거리,서울특별시 강남구 테헤란로87길 33,37.5098236654325,127.057920781397,서울특별시 강남구 삼성동 154-10,6167
MA010120220807086247,진부책방스튜디오,,3120102,서교동(홍대),서울특별시 마포구 잔다리로 112,37.5570012733646,126.914405219527,서울특별시 마포구 서교동 458-1,4002
MA010120220806881833,카페,,3120148,국회의사당역(국회의사당),서울특별시 영등포구 은행로 54,37.5298070166741,126.924539222247,서울특별시 영등포구 여의도동 12-3,7241
MA010120220806551019,진실롱,,3120148,국회의사당역(국회의사당),서울특별시 영등포구 은행로 54,37.5298070166741,126.924539222247,서울특별시 영등포구 여의도동 12-3,7241
MA010120220810120576,더치앤빈여의도공원점,,3120148,국회의사당역(국회의사당),서울특별시 영등포구 은행로 54,37.5298070166741,126.924539222247,서울특별시 영등포구 여의도동 12-3,7241
MA010120220808751558,벤티프레소,여의도점,3120148,국회의사당역(국회의사당),서울특별시 영등포구 은행로 54,37.5298070166741,126.924539222247,서울특별시 영등포구 여의도동 12-3,7241
MA0101202209A0041980,오신나,,3120148,국회의사당역(국회의사당),서울특별시 영등포구 은행로 54,37.5298070166741,126.924539222247,서울특별시 영등포구 여의도동 12-3,7241
MA0101202303A0069708,카페휴,,3111021,방이역 4번,서울특별시 송파구 양재대로71길 2-27,37.5113915017508,127.126905809521,서울특별시 송파구 방이동 185,5638
MA010120220800222865,옻칠갤러리카페,,3120104,연남동(홍대),서울특별시 마포구 월드컵북로2길 33,37.5567905860191,126.922440911119,서울특별시 마포구 동교동 158-16,3995
MA010120220813828993,너브커피,,3110429,공릉동 국수거리,서울특별시 노원구 화랑로 425-43,37.6179698958592,127.074587010911,서울특별시 노원구 공릉동 683-23,1861
MA010120220806482341,육다시구,,3120190,강남을지병원,서울특별시 강남구 논현로149길 40,37.5177459756527,127.025281514432,서울특별시 강남구 논현동 6-9,6040
MA010120220808797138,커피사피엔스선유도투웨니퍼스트밸리,,3110760,선유도역 6번,서울특별시 영등포구 양평로 157,37.5391956431023,126.890313578971,서울특별시 영등포구 양평동5가 42,7207
MA0101202411A0177203,혜양개발몬스터스토리지메종,망원점,3110544,망리단길,서울특별시 마포구 월드컵로13길 20,37.5558080170309,126.909132682057,서울특별시 마포구 망원동 376-27,4012
MA0101202409A0073224,포시즌준커피,,3120134,구로전화국,서울특별시 금천구 남부순환로 1428,37.4805835161904,126.909449973427,서울특별시 금천구 독산동 901-7,8548
MA010120220806519307,정;카페,,3110294,서경대학교,서울특별시 성북구 서경로13길 1,37.6086762533623,127.01528928497,서울특별시 성북구 정릉동 192-255,2716
MA010120220800632853,마르장,,3120166,방배역,서울특별시 서초구 방배로6길 15,37.4793748208769,127.00021481121,서울특별시 서초구 방배동 1021-10,6705
MA010120220808117791,브라하,,3120166,방배역,서울특별시 서초구 방배로6길 15,37.4793748208769,127.00021481121,서울특별시 서초구 방배동 1021-10,6705
MA0101202409A0238265,카페호기심,,3110572,서강대역 1번,서울특별시 마포구 서강로14길 5,37.5528062568763,126.934112799412,서울특별시 마포구 노고산동 120-14,4094
MA0101202406A0091891,커피에반하다서초,양재점,3110942,염곡동 구룡사(포이동성당),서울특별시 서초구 논현로5길 21,37.4718322587261,127.048904204224,서울특별시 서초구 양재동 400-13,6791
MA010120220804196373,커피세레모니,,3110942,염곡동 구룡사(포이동성당),서울특별시 서초구 논현로5길 21,37.4718322587261,127.048904204224,서울특별시 서초구 양재동 400-13,6791
MA010120220811868020,메가엠지씨커피촬영소,사거리점,3110227,답십리공원,서울특별시 동대문구 답십리로 233,37.5729614341345,127.066086072668,서울특별시 동대문구 답십리동 2-146,2535
MA0106202201A0153109,커피빈마리오아울렛점,코리아,3120131,가산디지털단지,서울특별시 금천구 디지털로9길 23,37.4787166108434,126.886478943609,서울특별시 금천구 가산동 60-52,8511
MA010120220813473058,리플렉트,,3120179,양재역,서울특별시 서초구 남부순환로347길 53,37.4866509273413,127.030913199748,서울특별시 서초구 서초동 1359-46,6731
MA0101202302A0005147,프런티어,,3110558,경성고등학교,서울특별시 마포구 성미산로17길 4-2,37.5618064504405,126.918451672,서울특별시 마포구 연남동 487-287,3977
MA010120220813295540,메가엠지씨커피등촌역점,,3120112,등촌역,서울특별시 양천구 목동중앙북로7길 10,37.5483802895388,126.867350745102,서울특별시 양천구 목동 602-12,7947
MA010120220810897397,스템상암JTBC점,,3120098,DMC(디지털미디어시티),서울특별시 마포구 상암산로 38,37.5766134633662,126.889692690348,서울특별시 마포구 상암동 1650,3909
MA010120220804221020,제니텍컨설팅주,,3120006,종각역,서울특별시 종로구 종로3길 24-17,37.5717348175359,126.979726238247,서울특별시 종로구 청진동 179-1,3156
MA010120220800211443,양갱상점금옥당,,3120103,홍대입구역(홍대),서울특별시 마포구 어울마당로 39,37.548752259066,126.920299139792,서울특별시 마포구 서교동 402-18,4048
MA010120220812041841,프롬커피바,서교점,3120103,홍대입구역(홍대),서울특별시 마포구 독막로5길 32,37.5493368665386,126.918770802097,서울특별시 마포구 서교동 400-20,4047
MA010120220803305779,빌리엔젤,,3120103,홍대입구역(홍대),서울특별시 마포구 와우산로 103,37.5533594545482,126.925024746999,서울특별시 마포구 서교동 343-9,4054
MA010120220813768794,카페게이트,신정점,3120108,신정네거리역,서울특별시 양천구 신월로 322,37.5213648966381,126.856719891358,서울특별시 양천구 신정동 1028-5,8082
MA010120220813237937,방배노인종합복지관늘봄,카페3호점,3120160,사당역(사당),서울특별시 서초구 방배천로 48,37.4807701305753,126.982780865534,서울특별시 서초구 방배동 455-11,6677
MA010120220807885542,갑자기,,3110713,구로보건소,서울특별시 구로구 구로중앙로26길 24,37.4979805667319,126.886913443249,서울특별시 구로구 구로동 531-4,8300
MA0101202210A0064766,카페시나몬,,3120228,석촌역(석촌호수),서울특별시 송파구 석촌호수로 258,37.5089535710137,127.104654308816,서울특별시 송파구 송파동 7-1,5624
MA0106202406A2465130,스타벅스,여의도호성,3120149,여의도역(여의도),서울특별시 영등포구 여의대방로65길 24,37.5204485438314,126.929288394918,서울특별시 영등포구 여의도동 44-22,7333
MA010120220805612107,태화물산주,,3120006,종각역,서울특별시 종로구 무교로 40,37.5695273380755,126.979489127817,서울특별시 종로구 서린동 128-2,3188
MA010120220813244689,시티카페,서초점,3120175,남부터미널역,서울특별시 서초구 반포대로12길 49,37.4852936212079,127.01398644355,서울특별시 서초구 서초동 1588-12,6654
MA010120220813169024,커피수공업,,3110304,보문역 4번,서울특별시 성북구 고려대로 51,37.586411089483,127.025066956771,서울특별시 성북구 안암동2가 118-8,2843
MA010120220812276323,카페와디즈303,,3120101,합정역,서울특별시 마포구 토정로3길 11,37.5462070883078,126.914089400885,서울특별시 마포구 합정동 370-11,4083
MA010120220806883422,와디즈,,3120101,합정역,서울특별시 마포구 토정로3길 11,37.5462070883078,126.914089400885,서울특별시 마포구 합정동 370-11,4083
MA0101202409A0147901,피치키치케이크홍대,,3110558,경성고등학교,서울특별시 마포구 성미산로 105,37.5619868368999,126.918723115115,서울특별시 마포구 연남동 488-11,3977
MA010120220809895425,카페아이엠티여의도KBS점,,3120148,국회의사당역(국회의사당),서울특별시 영등포구 국회대로62길 21,37.5267387495189,126.917279370518,서울특별시 영등포구 여의도동 17-8,7236
MA010120220804193012,코치찰리,,3120189,강남역,서울특별시 서초구 서초대로 389,37.4970772580466,127.023657426552,서울특별시 서초구 서초동 1315,6617
MA0101202406A0113542,커피인류대치,삼성점,3120222,삼성역,서울특별시 강남구 영동대로82길 29,37.5075843339295,127.067068925646,서울특별시 강남구 대치동 999-12,6175
MA010120220800230457,아트크루커피,,3001491,이태원 관광특구,서울특별시 용산구 이태원로15길 1,37.5346150336556,126.99019059983,서울특별시 용산구 이태원동 181-8,4351
MA010120220811808337,솔트포레스트,,3120104,연남동(홍대),서울특별시 마포구 동교로46길 18-3,37.5621085814895,126.925729035771,서울특별시 마포구 연남동 387-40,3982
MA010120220808828763,컴포즈커피목동남부,법원점,3120109,서울남부지방법원,서울특별시 양천구 신월로 387,37.5226529168181,126.863991283264,서울특별시 양천구 신정동 1009-4,8023
MA0101202406A0276145,메가엠지씨커피압구정현대점,,3120188,압구정역,서울특별시 강남구 압구정로 214,37.5279980912295,127.030737930276,서울특별시 강남구 신사동 615,6023
MA0101202302A0000879,나이스카페인클럽,,3120129,구로디지털단지,서울특별시 구로구 디지털로34길 55,37.4842784299891,126.899280891812,서울특별시 구로구 구로동 811,8378
MA010120220813476151,위트러스트,,3120129,구로디지털단지,서울특별시 구로구 디지털로34길 55,37.4842784299891,126.899280891812,서울특별시 구로구 구로동 811,8378
MA0101202303A0021298,롱베케이션,,3120104,연남동(홍대),서울특별시 마포구 동교로38길 33-10,37.5615592508339,126.92617099314,서울특별시 마포구 연남동 390-39,3982
MA010120220800026936,커피한잔,,3110008,배화여자대학교(박노수미술관),서울특별시 종로구 사직로9길 16-1,37.5770751037471,126.967940037435,서울특별시 종로구 사직동 1-43,3027
MA010120220813564964,해머스미스커피양재,믿음점,3120179,양재역,서울특별시 서초구 서운로 6,37.4847140216072,127.029894802525,서울특별시 서초구 서초동 1364-11,6734
MA0106202406A2466320,스타벅스,등촌역,3120112,등촌역,서울특별시 양천구 공항대로 566,37.5489577258972,126.868062651664,서울특별시 양천구 목동 602-2,7947
MA010120220813183814,매머드익스프레스,동국대점,3120032,충무로역,서울특별시 중구 서애로1길 18-1,37.5608254929336,126.999026639157,서울특별시 중구 필동3가 19-5,4623
MA010120220812350358,좋은날,,3001494,종로?청계 관광특구,서울특별시 종로구 종로22길 25,37.5691505321324,126.993672450415,서울특별시 종로구 장사동 199-1,3193
MA0101202406A0484996,헤이밀크바,,3111015,석촌역 3번,서울특별시 송파구 가락로19길 4,37.5027756814092,127.111227741715,서울특별시 송파구 송파동 95-56,5668
MA0101202308A0067429,이레경리단길붕스담스,,3110084,경리단길북측,서울특별시 용산구 회나무로 17,37.5391469400675,126.988775647205,서울특별시 용산구 이태원동 277-6,4343
MA0101202406A0149683,카페로온봄,,3110999,윗방죽마을공원,서울특별시 강남구 자곡로 202,37.4747690374897,127.105024914758,서울특별시 강남구 자곡동 658,6373
MA0101202307A0016630,앤시넌,,3120053,건대입구역(건대),서울특별시 광진구 능동로 137-3,37.5432522468905,127.071762846611,서울특별시 광진구 화양동 3-27,5011
MA010120220809561150,오루앤하우스,,3120053,건대입구역(건대),서울특별시 광진구 능동로 137-3,37.5432522468905,127.071762846611,서울특별시 광진구 화양동 3-27,5011
MA010120220803250398,허니와,,3110468,응암역 3번,서울특별시 은평구 연서로 14,37.6002594692453,126.916473295977,서울특별시 은평구 역촌동 44-6,3409
MA0101202306A0110438,백미당역삼,1호점,3120197,역삼역,서울특별시 강남구 논현로94길 30,37.5028306906237,127.038779894374,서울특별시 강남구 역삼동 678-4,6141
MA010120220811792566,투썸플레이스,마곡점,3120119,발산역(마곡),서울특별시 강서구 마곡중앙6로 40,37.5601286655204,126.831530979089,서울특별시 강서구 마곡동 774-8,7802
MA0101202406A0112709,르파운드,,3120178,신사역,서울특별시 서초구 강남대로97길 64,37.5139543389606,127.016242692701,서울특별시 서초구 잠원동 23-12,6527
MA0101202406A0517663,잔존커피,,3120103,홍대입구역(홍대),서울특별시 마포구 독막로5길 33,37.5494448381507,126.918555672845,서울특별시 마포구 서교동 399-14,4047
MA010120220803764682,토스트카페,1호점,3120055,군자역,서울특별시 광진구 동일로62길 38,37.5592332218235,127.07612424665,서울특별시 광진구 중곡동 637-1,4920
MA010120220809698105,빽다방신용산해링턴점,,3120041,신용산역(용산역),서울특별시 용산구 서빙고로 17,37.5269071476161,126.966570018037,서울특별시 용산구 한강로3가 98,4387
MA010120220802988370,웰릿,,3120041,신용산역(용산역),서울특별시 용산구 서빙고로 17,37.5269071476161,126.966570018037,서울특별시 용산구 한강로3가 98,4387
MA010120220813460029,펠리데이,,3120041,신용산역(용산역),서울특별시 용산구 서빙고로 17,37.5269071476161,126.966570018037,서울특별시 용산구 한강로3가 98,4387
MA0101202409A0149944,메가엠지씨커피용산해링턴,스퀘어점,3120041,신용산역(용산역),서울특별시 용산구 서빙고로 17,37.5269071476161,126.966570018037,서울특별시 용산구 한강로3가 98,4387
MA010120220812724467,콘시드서울,,3120041,신용산역(용산역),서울특별시 용산구 서빙고로 17,37.5269071476161,126.966570018037,서울특별시 용산구 한강로3가 98,4387
MA010120220810161095,코하프루트&요거트,,3120041,신용산역(용산역),서울특별시 용산구 서빙고로 17,37.5269071476161,126.966570018037,서울특별시 용산구 한강로3가 98,4387
MA0101202409A0078274,마린커피,,3120041,신용산역(용산역),서울특별시 용산구 서빙고로 17,37.5269071476161,126.966570018037,서울특별시 용산구 한강로3가 98,4387
MA0101202311A0075177,쫍,,3120041,신용산역(용산역),서울특별시 용산구 서빙고로 17,37.5269071476161,126.966570018037,서울특별시 용산구 한강로3가 98,4387
MA010120220804433148,와이브루,,3120041,신용산역(용산역),서울특별시 용산구 서빙고로 17,37.5269071476161,126.966570018037,서울특별시 용산구 한강로3가 98,4387
MA0101202406A0127131,에스프레소몬도,,3120041,신용산역(용산역),서울특별시 용산구 서빙고로 17,37.5269071476161,126.966570018037,서울특별시 용산구 한강로3가 98,4387
MA010120220809461667,트릿,,3120041,신용산역(용산역),서울특별시 용산구 서빙고로 17,37.5269071476161,126.966570018037,서울특별시 용산구 한강로3가 98,4387
MA0106202406A2465582,스타벅스,용산해링턴스퀘어,3120041,신용산역(용산역),서울특별시 용산구 서빙고로 17,37.5269071476161,126.966570018037,서울특별시 용산구 한강로3가 98,4387
MA010120220800989980,파스쿠찌용산더,센트럴점,3120041,신용산역(용산역),서울특별시 용산구 서빙고로 17,37.5269071476161,126.966570018037,서울특별시 용산구 한강로3가 98,4387
MA0101202303A0107315,크로플로,화곡점,3110647,화곡역 5번,서울특별시 강서구 강서로 145,37.5398969470593,126.841420536183,서울특별시 강서구 화곡동 401-1,7720
MA010120220811743449,시루모락,,3120103,홍대입구역(홍대),서울특별시 마포구 양화로10길 20,37.5507054487249,126.917422639578,서울특별시 마포구 서교동 395-178,4044
MA0106202305A0596951,폴바셋삼성화재점,강남역,3120189,강남역,서울특별시 서초구 강남대로 355,37.494364080021,127.028824377887,서울특별시 서초구 서초동 1329,6626
MA010120220810084450,리얼요거트,,3111004,삼전역 1번,서울특별시 송파구 삼전로 85,37.5062001157269,127.089269010338,서울특별시 송파구 잠실동 252-6,5566
MA010120220804825260,프티누아,,3110507,명지대학교,서울특별시 서대문구 거북골로 61,37.5778463608168,126.921694550327,서울특별시 서대문구 남가좌동 344-36,3665
MA0101202212A0041495,산기가,,3120072,성신여대,서울특별시 성북구 아리랑로 27-5,37.5952784981546,127.015490363944,서울특별시 성북구 동소문동6가 240,2830
MA010120220805545732,에이치엠커피,,3110558,경성고등학교,서울특별시 마포구 성미산로 97,37.5615809821809,126.91813500645,서울특별시 마포구 연남동 487-378,3977
MA0101202209A0023384,커피집,,3120156,"총신대입구역(이수, 총신대)",서울특별시 동작구 동작대로29나길 28,37.4892393006447,126.980777522594,서울특별시 동작구 사당동 91-5,6997
MA0106202403A0796573,삼성커피집,,3120156,"총신대입구역(이수, 총신대)",서울특별시 동작구 동작대로29나길 28,37.4892393006447,126.980777522594,서울특별시 동작구 사당동 91-5,6997
MA010120220804601090,매머드익스프레스남부,터미널점,3120175,남부터미널역,서울특별시 서초구 효령로53길 18,37.4855008544621,127.013975175407,서울특별시 서초구 서초동 1588-7,6654
MA010120220808542892,돌우물,,3120191,학동역,서울특별시 강남구 강남대로128길 61,37.5121505201025,127.026297598512,서울특별시 강남구 논현동 125-12,6111
MA010120220800087245,모쿠816,,3120191,학동역,서울특별시 강남구 강남대로128길 61,37.5121505201025,127.026297598512,서울특별시 강남구 논현동 125-12,6111
MA0101202411A0081968,까페5.5,,3120018,중림동,서울특별시 중구 만리재로 209-3,37.5561991077119,126.968231919438,서울특별시 중구 만리동1가 33-2,4508
MA0106202406A2464951,스타벅스,올림픽공원북2문,3111053,성내천어린이공원(하니사랑길),서울특별시 강동구 강동대로 199,37.5242198365607,127.128703615729,서울특별시 강동구 성내동 448-8,5402
MA010120220813920008,블루뮤지엄,,3120112,등촌역,서울특별시 양천구 목동중앙북로 31,37.5481727549751,126.867079523397,서울특별시 양천구 목동 602-10,7947
MA0101202411A0059943,메가엠지씨커피천호초교,사거리점,3111060,암사역 2번(서울강동초등학교),서울특별시 강동구 구천면로 305,37.5469818261222,127.134344183968,서울특별시 강동구 천호동 293-16,5320
MA010120220806628745,달리는커피신월,1호점,3110598,신월문화체육센터,서울특별시 양천구 지양로3길 7,37.5184910939573,126.836228510718,서울특별시 양천구 신월동 986-7,8042
MA010120220811762159,프란,,3120242,강동구청역,서울특별시 송파구 토성로19길 33,37.5312574603834,127.119359300081,서울특별시 송파구 풍납동 503-4,5531
MA010120220807396719,멜로우미,,3120198,구역삼세무서,서울특별시 강남구 논현로67길 64,37.4928668307902,127.03469259537,서울특별시 강남구 역삼동 834-23,6250
MA010120220812408900,종로살롱,,3120002,서촌(경복궁역),서울특별시 종로구 자하문로2길 20,37.5763557552351,126.973804364389,서울특별시 종로구 적선동 19,3044
MA0101202406A0248079,매머드익스프레스당산하늘점,,3120146,한강성심병원,서울특별시 영등포구 버드나루로 88,37.5260661185433,126.909259272495,서울특별시 영등포구 영등포동7가 94-49,7230
MA010120220811998995,아페,1호점,3110630,공항시장역 1번,서울특별시 강서구 개화동로 565,37.5621099718039,126.807384521941,서울특별시 강서구 방화동 621-37,7620
MA010120220800977899,지오북카페,,3110895,샤로수길,서울특별시 관악구 관악로12길 3-6,37.4784103231225,126.952798671119,서울특별시 관악구 봉천동 1598-24,8788
MA010120220808374856,모이라마켓,,3120094,"신촌역(신촌역, 신촌로터리)",서울특별시 서대문구 신촌로 51,37.556994856126,126.932275665619,서울특별시 서대문구 창천동 112-12,3786
MA0101202303A0094545,버터온,,3111060,암사역 2번(서울강동초등학교),서울특별시 강동구 천중로 39,37.5455309698121,127.126409184162,서울특별시 강동구 천호동 314-36,5323
MA010120220814121492,오페라빈,신사점,3120178,신사역,서울특별시 서초구 강남대로95길 47-3,37.5129359794494,127.017803378081,서울특별시 서초구 잠원동 30-4,6530
MA010120220813927109,민트판다,,3120104,연남동(홍대),서울특별시 마포구 월드컵북로4길 13,37.5571316699568,126.920493932489,서울특별시 마포구 동교동 203-18,3992
MA0101202409A0107270,홍대가을,,3120104,연남동(홍대),서울특별시 마포구 월드컵북로4길 13,37.5571316699568,126.920493932489,서울특별시 마포구 동교동 203-18,3992
MA0101202210A0076974,디저트39수유역점,,3120076,수유역,서울특별시 강북구 한천로140길 14,37.6405419988433,127.027294528403,서울특별시 강북구 수유동 174-32,1054
MA0101202308A0030464,카페로드,,3120110,목동역 8번출구,서울특별시 양천구 은행정로15길 15,37.5256363748226,126.857322614771,서울특별시 양천구 신정동 916-9,7944
MA0101202406A0109620,매머드익스프레스건대,중문점,3120053,건대입구역(건대),서울특별시 광진구 능동로 137-1,37.5431980974745,127.07190989597,서울특별시 광진구 화양동 3-26,5011
MA010120220806402608,커피중공업,,3120012,대학로(혜화역),서울특별시 종로구 동숭2길 9,37.580890563941,127.004811504086,서울특별시 종로구 동숭동 130-17,3085
MA010120220802443267,엔제리너스양재천변점,,3120183,양재천카페거리,서울특별시 강남구 양재천로 193,37.4827984648711,127.046627464447,서울특별시 강남구 도곡동 454-10,6300
MA010120220807118004,룸서비스301,,3120183,양재천카페거리,서울특별시 강남구 양재천로 193,37.4827984648711,127.046627464447,서울특별시 강남구 도곡동 454-10,6300
MA010120220804280133,24/7,,3120237,경찰병원역,서울특별시 송파구 중대로9길 53,37.4976048657619,127.119475346291,서울특별시 송파구 가락동 70,5707
MA010120220804266075,더로스팅,,3110299,정릉역 1번,서울특별시 성북구 정릉로36길 88,37.6024866299993,127.013849812007,서울특별시 성북구 정릉동 110-39,2815
MA010120220800063925,심스인베스트주,,3120213,삼성중앙역,서울특별시 강남구 테헤란로87길 39,37.5103373705779,127.057649725859,서울특별시 강남구 삼성동 153-55,6166
MA010120220800072772,미리온,,3120002,서촌(경복궁역),서울특별시 종로구 자하문로 71,37.5824096144758,126.970337890132,서울특별시 종로구 옥인동 16,3035
MA010120220808353472,올림,,3120002,서촌(경복궁역),서울특별시 종로구 자하문로 71,37.5824096144758,126.970337890132,서울특별시 종로구 옥인동 16,3035
MA010120220803999971,일렉스통상,,3110397,도봉산입구,서울특별시 도봉구 도봉산길 43,37.6869296636189,127.040655502693,서울특별시 도봉구 도봉동 554-16,1302
MA010120220809748024,카페볼카,강남역점,3120189,강남역,서울특별시 서초구 강남대로53길 7,37.4942560930879,127.0282702397,서울특별시 서초구 서초동 1330-20,6626
MA010120220802585041,컴앤쉽,,3120185,논현역,서울특별시 강남구 강남대로124길 45,37.5098620738592,127.025821756766,서울특별시 강남구 논현동 138-23,6113
MA0101202406A0267400,설빙명동,2호점,3001492,명동 남대문 북창동 다동 무교동 관광특구,서울특별시 중구 명동10길 35-20,37.5629329759912,126.985806640975,서울특별시 중구 명동2가 4-2,4537
MA0101202210A0030456,코스탄테커피,,3120185,논현역,서울특별시 서초구 신반포로47길 56,37.5128638107659,127.018380216974,서울특별시 서초구 잠원동 36-1,6530
MA010120220800763505,엠에이엠,,3120197,역삼역,서울특별시 강남구 테헤란로33길 11,37.5024971729686,127.039220786061,서울특별시 강남구 역삼동 678-17,6141
MA010120220806636749,마닐다과,,3110544,망리단길,서울특별시 마포구 동교로9길 76,37.5569518104881,126.908520144949,서울특별시 마포구 망원동 57-27,4012
MA010120220813738806,재뉴어리,,3120207,선정릉역,서울특별시 강남구 봉은사로68길 6,37.5114852636109,127.049687880515,서울특별시 강남구 삼성동 114-16,6153
MA010120220800282209,케냐키암부,,3110085,경리단길남측,서울특별시 용산구 회나무로44길 36,37.5398411619577,126.995609789045,서울특별시 용산구 이태원동 243-61,4346
MA010120220813787001,다미가한방카페,,3130086,서울약령시장,서울특별시 동대문구 약령중앙로 5,37.5788397353846,127.036589069184,서울특별시 동대문구 제기동 1140-55,2569
MA0101202409A0006253,카페30,,3110226,장안1동주민센터,서울특별시 동대문구 천호대로83길 81,37.5656181667627,127.066362556818,서울특별시 동대문구 장안동 426-4,2629
MA010120220806347464,카페홈즈,,3120119,발산역(마곡),서울특별시 강서구 공항대로 220,37.5586964253219,126.831771877884,서울특별시 강서구 마곡동 800-3,7806
MA0101202409A0018485,프로기커피,마곡점,3120119,발산역(마곡),서울특별시 강서구 공항대로 220,37.5586964253219,126.831771877884,서울특별시 강서구 마곡동 800-3,7806
MA0101202306A0032251,우주커피,,3120119,발산역(마곡),서울특별시 강서구 공항대로 220,37.5586964253219,126.831771877884,서울특별시 강서구 마곡동 800-3,7806
MA0101202309A0054124,카페홈즈,마곡점,3120119,발산역(마곡),서울특별시 강서구 공항대로 220,37.5586964253219,126.831771877884,서울특별시 강서구 마곡동 800-3,7806
MA0101202309A0019743,데커스,,3120119,발산역(마곡),서울특별시 강서구 공항대로 220,37.5586964253219,126.831771877884,서울특별시 강서구 마곡동 800-3,7806
MA0101202305A0037643,그레잇,,3120119,발산역(마곡),서울특별시 강서구 공항대로 220,37.5586964253219,126.831771877884,서울특별시 강서구 마곡동 800-3,7806
MA0101202409A0093580,프로기커피,마곡점,3120119,발산역(마곡),서울특별시 강서구 공항대로 220,37.5586964253219,126.831771877884,서울특별시 강서구 마곡동 800-3,7806
MA0101202305A0127871,컵픽,,3120119,발산역(마곡),서울특별시 강서구 공항대로 220,37.5586964253219,126.831771877884,서울특별시 강서구 마곡동 800-3,7806
MA0101202305A0119444,아이스아프리카,,3120012,대학로(혜화역),서울특별시 종로구 동숭길 47,37.5803409790355,127.004256734678,서울특별시 종로구 동숭동 1-149,3086
MA0101202409A0218753,지구캣,,3120012,대학로(혜화역),서울특별시 종로구 동숭길 47,37.5803409790355,127.004256734678,서울특별시 종로구 동숭동 1-149,3086
MA010120220808571164,닛시원두볶는집,,3120242,강동구청역,서울특별시 강동구 성안로3길 72,37.5271870419542,127.126004892582,서울특별시 강동구 성내동 564-4,5399
MA0106202406A2464964,스타벅스,강남논현,3120185,논현역,서울특별시 강남구 강남대로 512,37.5078983991332,127.023344156787,서울특별시 강남구 논현동 164-7,6114
MA0106202406A2464814,스타벅스,도산가로수길,3120178,신사역,서울특별시 강남구 도산대로 134,37.5173499256438,127.023381035444,서울특별시 강남구 논현동 5,6039
MA010120220812398405,달꽃다방,서초점,3120192,뱅뱅사거리,서울특별시 서초구 서운로 40,37.4876245309495,127.02887832367,서울특별시 서초구 서초동 1356-9,6728
MA010120220812843146,긱스,,3120104,연남동(홍대),서울특별시 마포구 동교로38길 27-12,37.5618204688263,126.926057552402,서울특별시 마포구 연남동 390-31,3982
MA010120220812025287,에슬로우,서초1호점,3120175,남부터미널역,서울특별시 서초구 반포대로14길 58,37.486185601912,127.014133599269,서울특별시 서초구 서초동 1588-2,6654
MA0101202301A0096615,파마시아,,3120187,신논현역,서울특별시 서초구 강남대로85길 9,37.5073760237503,127.022269537041,서울특별시 서초구 반포동 736,6536
MA010120220804316138,커피방앗간,,3120005,삼청동,서울특별시 종로구 북촌로5가길 8-11,37.5803307449601,126.982474935227,서울특별시 종로구 화동 102-1,3053
MA010120220813914626,마고,,3110018,중앙고등학교,서울특별시 종로구 창덕궁길 49,37.5797278817263,126.9891544724,서울특별시 종로구 원서동 129-5,3057
MA0101202411A0110094,디저트공장138빙수&드링크,,3120136,영등포구청역,서울특별시 영등포구 양산로 138,37.5236604275859,126.898187220907,서울특별시 영등포구 당산동1가 267,7265
MA010120220813204778,엔제리너스청구역점,,3120039,신당역,서울특별시 중구 다산로 212,37.5621039381514,127.015166579216,서울특별시 중구 신당동 292-48,4586
MA010120220814163136,이디야송파,문정점,3120237,경찰병원역,서울특별시 송파구 송이로 159,37.4929495880577,127.125348034501,서울특별시 송파구 가락동 124-7,5827
MA010120220812958049,파브360,,3120187,신논현역,서울특별시 서초구 사평대로52길 12,37.5025195666286,127.022471662701,서울특별시 서초구 서초동 1302-8,6609
MA010120220808074827,그린하우스이펙트,,3120208,청담사거리(청담동명품거리),서울특별시 강남구 도산대로99길 11,37.5257021958018,127.051778870812,서울특별시 강남구 청담동 126-18,6013
MA010120220807343113,늘봄카페서초여성가족플라자서초,센터점,3120187,신논현역,서울특별시 서초구 서운로26길 3,37.5027178370681,127.022211606572,서울특별시 서초구 서초동 1302-6,6609
MA010120220805137351,수앤호,,3120160,사당역(사당),서울특별시 서초구 방배천로4안길 61,37.4807521770406,126.983244418136,서울특별시 서초구 방배동 455-15,6677
MA010120220803866159,오피스오브,,3110558,경성고등학교,서울특별시 마포구 성미산로 107,37.5620320034385,126.918892840983,서울특별시 마포구 연남동 488-7,3977
MA0101202311A0062480,커피스튜디오,,3120145,영등포역(영등포),서울특별시 영등포구 영신로40길 18,37.5211508473926,126.903201913129,서울특별시 영등포구 영등포동6가 67-1,7251
