"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","총_유동인구_수","남성_유동인구_수","여성_유동인구_수","연령대_10_유동인구_수","연령대_20_유동인구_수","연령대_30_유동인구_수","연령대_40_유동인구_수","연령대_50_유동인구_수","연령대_60_이상_유동인구_수","시간대_00_06_유동인구_수","시간대_06_11_유동인구_수","시간대_11_14_유동인구_수","시간대_14_17_유동인구_수","시간대_17_21_유동인구_수","시간대_21_24_유동인구_수","월요일_유동인구_수","화요일_유동인구_수","수요일_유동인구_수","목요일_유동인구_수","금요일_유동인구_수","토요일_유동인구_수","일요일_유동인구_수"
"20223","A","골목상권","3110115","상왕십리역 3번","758357","339181","419176","95884","139817","130964","114161","125374","152156","169163","153806","99763","103574","140620","91431","108817","109508","109056","108743","107780","107506","106945"
"20223","A","골목상권","3110114","왕십리파출소","402902","188988","213914","57815","53195","62929","61382","75138","92442","92844","80525","50501","52590","74727","51715","57619","57932","56889","57614","56683","57746","58420"
"20223","A","골목상권","3110113","응봉산","160595","74675","85921","37846","15639","21020","23804","24706","37580","40049","36167","20246","19405","25858","18871","23038","22711","22577","22334","22728","23128","24080"
"20223","A","골목상권","3110112","행당역 2번","846976","384463","462513","155022","124526","134760","133210","130210","169248","253399","176060","91380","86491","126741","112903","122395","121768","122085","121479","120242","118219","120786"
"20223","A","골목상권","3110111","대현산장미원","441848","196955","244891","61987","50560","75099","80866","65212","108123","143912","89869","39755","39604","64607","64102","62985","61449","60617","60869","61446","66046","68435"
"20223","A","골목상권","3110110","상왕십리역 6번","1000587","442914","557672","139641","172076","201007","156789","138193","192881","248578","197187","116976","129681","186253","121912","137122","135547","134764","135169","132933","157634","167419"
"20223","A","골목상권","3110109","금호삼성래미안아파트","323001","145469","177532","63207","28747","54302","64955","48449","63339","64209","62957","43598","48757","67181","36298","45086","44492","44161","44113","44664","50361","50123"
"20223","A","골목상권","3110108","성동구립금호도서관","78070","34342","43727","12175","7460","14207","14083","10285","19857","16935","15544","9453","10918","15413","9807","10907","10779","10723","10701","10586","12085","12289"
"20223","A","골목상권","3110107","금호사거리","63723","29569","34153","10414","5281","11329","11885","9244","15569","10857","12314","8872","9998","14014","7670","8742","8746","8753","8732","8949","9878","9924"
"20223","A","골목상권","3110106","금북초등학교","161523","72440","89082","25798","14492","28010","30388","24027","38808","41146","32705","18420","18807","28837","21609","23130","22757","22616","22676","22655","23405","24283"
"20223","A","골목상권","3110105","금동어린이공원","864920","398157","466764","146059","89453","141252","138760","136450","212947","233274","168577","91192","96969","152986","121923","122313","121908","120583","120179","121216","128169","130552"
"20223","A","골목상권","3110104","신금호역 4번","1253646","566605","687042","206915","127422","201044","204507","195508","318248","409074","262400","117650","112649","176509","175364","179760","178131","176225","176338","176383","180331","186481"
"20223","A","골목상권","3110103","옥수터널","332034","144126","187908","49070","35108","67079","57799","45403","77574","92206","69045","36076","37417","54063","43226","45281","46555","46819","46735","46631","49648","50367"
"20223","A","골목상권","3110102","옥수역 6번","536319","238394","297923","98446","60967","85495","93913","73184","124314","83710","108704","81707","89002","119120","54076","76128","77919","76265","78109","78469","78484","70946"
"20223","A","골목상권","3110101","옥정중학교","143077","64051","79025","30534","11528","24925","23992","18525","33572","22669","28775","23205","24451","29429","14545","20553","20691","20944","20917","20761","19935","19275"
"20223","A","골목상권","3110100","옥수동우편취급국","56858","25463","31395","10189","4832","8969","9400","7371","16099","16761","12073","5624","5600","8716","8084","8128","8088","8176","8168","8079","8049","8171"
"20223","A","골목상권","3110099","유엔빌리지길","280581","133196","147385","32862","31193","59674","54469","44203","58182","65513","59720","34182","37843","49830","33495","39106","39805","40206","40227","40369","41232","39636"
"20223","A","골목상권","3110098","서울독일학교","86941","40179","46763","9371","11611","20023","17536","13134","15266","17453","19003","13287","12170","15272","9756","12533","12907","12940","13005","12703","11526","11329"
"20223","A","골목상권","3110097","한남초등학교","49363","23398","25966","5419","7907","11645","9494","6987","7913","8034","10961","8604","7388","9215","5160","7143","7445","7513","7535","7367","6349","6012"
"20223","A","골목상권","3110096","한남힐사이드아파트","258500","114951","143549","25094","49102","70258","48121","32282","33644","37337","48809","38394","46460","60870","26630","32358","35788","38629","37131","37981","40277","36335"
"20223","A","골목상권","3110095","한강진역 3번","486656","216061","270594","44121","96782","129707","91129","57364","67549","108925","92368","65922","71742","91133","56566","66483","69732","71586","71435","71629","70244","65547"
"20223","A","골목상권","3110094","오산중학교","70987","36686","34300","10546","9265","12772","13658","11825","12919","14387","15053","10051","11064","13228","7205","9905","9818","9946","10031","10131","11002","10153"
"20223","A","골목상권","3110093","우사단길","2527428","1288384","1239044","197789","449804","617188","485907","343957","432783","698025","517062","296778","293738","397178","324645","351663","346015","347291","349298","358826","382679","391657"
"20223","A","골목상권","3110092","NH농협은행 보광동지점","726036","363535","362501","56683","118188","140431","128258","117851","164623","202937","148313","78025","78014","116867","101881","104007","102781","102060","101697","102064","105391","108035"
"20223","A","골목상권","3110091","리움미술관","197999","91154","106845","13940","54995","56542","34238","21233","17051","23783","33269","36040","41497","45781","17629","24701","26418","27846","28509","30583","31569","28373"
"20223","A","골목상권","3110090","한국폴리텍대학서울정수캠퍼스","595771","298135","297636","74192","90834","107231","111589","95999","115925","160361","126297","70190","68589","93595","76739","86465","85522","84721","84644","84023","84702","85696"
"20223","A","골목상권","3110089","서빙고동주민센터","507620","247532","260088","67916","62158","79587","92216","85575","120170","144504","111917","58885","57845","73391","61076","71988","72244","72580","72348","72341","73766","72354"
"20223","A","골목상권","3110088","오산고등학교","385743","183887","201857","72676","52099","56948","77308","60533","66178","115278","82676","42220","40028","55684","49856","55349","54905","54356","54144","54030","55903","57054"
"20223","A","골목상권","3110087","이태원엔틱가구거리","274606","144508","130098","17651","65324","64279","45747","35286","46320","64042","51518","36037","36796","50515","35699","36797","35951","36729","37399","39948","44528","43254"
"20223","A","골목상권","3110086","이태원역 북측","408720","199837","208883","29867","106129","98747","66842","44201","62933","99970","72669","47956","50784","75757","61585","52899","51649","52985","54588","60904","70667","65030"
"20223","A","골목상권","3110085","경리단길남측","1329965","631391","698574","123778","229974","321897","255792","165167","233354","340039","273565","163707","164657","223299","164698","186551","185512","184584","186138","188511","200569","198100"
"20223","A","골목상권","3110084","경리단길북측","917876","431856","486019","89570","149635","225020","175511","105021","173119","241778","188749","104591","107790","153208","121761","127252","127060","126970","127871","129478","140776","138467"
"20223","A","골목상권","3110083","서빙고역 1번","92603","44788","47815","11431","11188","15126","18028","16613","20216","25608","20495","10825","10644","13172","11859","13035","13441","13356","13329","13421","13042","12978"
"20223","A","골목상권","3110082","용산구청","388194","192037","196156","22712","114987","93807","58612","44502","53574","87578","62574","47248","53039","80344","57412","50150","48164","49953","51711","57482","68127","62608"
"20223","A","골목상권","3110081","해방촌 남동측","1799335","835982","963351","207002","295701","384966","289781","201154","420731","532859","382323","193838","184216","269807","236292","254876","249930","252337","252723","256284","263152","270034"
"20223","A","골목상권","3110080","해방촌예술마을","1428250","686578","741673","189275","216427","279717","221109","192105","329617","376216","294464","159571","160562","240597","196839","201278","198567","201542","201421","201257","208352","215834"
"20223","A","골목상권","3110079","후암동주민센터","2114982","1001937","1113045","291728","288732","410068","371706","300688","452060","656625","459566","228829","214374","287624","267962","307021","304665","304186","303292","298558","292587","304673"
"20223","A","골목상권","3110078","이촌동점보아파트","114624","52123","62501","25720","8658","15570","21638","18532","24505","25169","22731","15130","15864","21328","14401","16400","16286","16294","16061","16219","16551","16813"
"20223","A","골목상권","3110077","삼광초등학교","549862","262769","287094","79179","71724","86008","95155","79586","138210","162510","112832","58257","56069","83021","77172","78676","80270","80285","78665","78313","75514","78140"
"20223","A","골목상권","3110076","삼각지역 14번","81876","44553","37322","6928","17439","20720","15036","11064","10690","20196","17319","10728","10301","13179","10152","11073","11623","11810","11791","11443","11748","12388"
"20223","A","골목상권","3110075","숙대입구역 1번","858072","440123","417950","90827","139742","143857","142265","133413","207968","209177","183564","111971","110166","140558","102637","122607","125939","126699","124241","123473","115950","119165"
"20223","A","골목상권","3110074","서울역 12번","763999","402962","361037","68325","112860","145728","125532","125602","185951","208618","164379","94935","91849","111791","92428","110621","113315","113430","111918","108555","99437","106723"
"20223","A","골목상권","3110073","삼각지역 3번","227258","123335","103921","18079","50302","59077","42608","30137","27053","49490","47600","34328","33217","37934","24689","32101","34160","34627","34481","32963","29388","29539"
"20223","A","골목상권","3110072","열정도","294283","130873","163409","34655","44781","75513","62399","38843","38093","58552","65129","42930","42600","52386","32684","42224","44052","43856","43460","42191","38796","39702"
"20223","A","골목상권","3110071","한강미주맨션아파트","39110","18138","20973","5663","3263","5191","8087","7114","9792","9713","8371","4667","4704","6613","5043","5456","5491","5548","5589","5569","5765","5692"
"20223","A","골목상권","3110070","용산세무서","50046","23963","26083","5978","7802","10266","8730","8105","9165","8738","10787","7698","7523","9640","5660","7178","7389","7323","7306","7318","6837","6694"
"20223","A","골목상권","3110069","숙대입구","2307919","905727","1402192","310465","707251","384076","307925","239748","358452","530361","471213","318676","309550","399720","278400","328308","341141","345252","341278","329791","305819","316332"
"20223","A","골목상권","3110068","남영역 1번","1711656","796205","915451","238061","340549","423421","277422","194582","237620","434074","364865","218681","216202","272239","205594","248030","251442","251396","250058","244228","231510","234995"
"20223","A","골목상권","3110067","배문고등학교","2410296","1117283","1293012","313200","413943","441399","355690","390250","495812","746594","528021","252721","237483","329572","315903","348748","345122","342868","341002","338629","337327","356599"
"20223","A","골목상권","3110066","서울역 15번","1331423","671346","660077","118203","210676","281561","229518","223465","268000","345273","281681","163225","162203","209091","169950","189468","192833","194501","193240","192840","184019","184521"
"20223","A","골목상권","3110065","남정초등학교","56571","33147","23424","5664","7865","12060","11261","9653","10069","7902","11578","10157","10275","11047","5613","8455","8911","8906","8725","8572","6715","6288"
"20223","A","골목상권","3110064","효창공원앞역 2번","1361953","586402","775552","231559","226066","257036","209676","175541","262075","377682","292409","156445","148609","205149","181658","198076","198880","199441","198184","191780","185449","190143"
"20223","A","골목상권","3110063","효창공원앞역 5번","840535","418641","421894","82161","122915","185896","142416","127095","180051","245240","174064","94927","93873","125126","107304","120007","124214","124154","122592","123378","113942","112246"
"20223","A","골목상권","3110062","한강로동땡땡거리(은행나무길)","819334","405393","413943","104032","130672","168658","154007","111022","150946","161960","170935","124537","127732","150307","83863","119137","122907","124176","122714","119237","107692","103470"
"20223","A","골목상권","3110061","효창동주민센터","1260958","574990","685966","190124","172211","225985","200126","184084","288426","337465","266062","138339","138603","207054","173433","181432","178276","178386","177915","175931","181735","187283"
"20223","A","골목상권","3110060","효창공원앞역 6번","611202","281583","329617","75074","82342","106491","98775","98562","149957","146760","116897","77141","83121","113830","73452","85837","85418","85660","85898","86488","91530","90370"
"20223","A","골목상권","3110059","새남터성지","898301","419378","478924","129560","86530","149304","131132","127831","273947","292242","191233","86707","88062","123300","116754","128866","126440","122067","125901","126643","134309","134073"
"20223","A","골목상권","3110058","성심여자고등학교","1523504","762660","760846","208395","204750","277748","256375","221843","354392","380063","330331","204420","195949","235557","177185","221029","223724","222086","222131","217393","205058","212083"
"20223","A","골목상권","3110057","황학코아루아파트","787721","338785","448936","100836","150500","167713","119059","105768","143846","216810","168303","93486","89963","121761","97398","113095","113608","112792","113651","113986","110609","109981"
"20223","A","골목상권","3110056","신당역 3번","1957431","903178","1054252","240069","275957","302805","309864","340223","488513","458289","386673","245878","252589","358384","255617","279722","280548","282157","280882","279049","277165","277907"
"20223","A","골목상권","3110055","황학동벼룩시장","506131","252332","253799","42114","72244","120190","90252","71598","109733","144240","106578","62656","61900","70343","60415","71803","70975","71270","70782","71105","75279","74916"
"20223","A","골목상권","3110054","청구역 3번","960623","462793","497832","160055","138672","165976","141313","145366","209241","226624","196085","125757","125818","168896","117443","138641","139963","138851","138315","137355","133394","134106"
"20223","A","골목상권","3110053","청구역 1번","1061457","522393","539064","98468","181422","177430","163883","195770","244484","270476","222728","134837","132953","172812","127652","153216","155113","155564","153717","152583","146654","144609"
"20223","A","골목상권","3110052","장충초등학교","579479","272822","306659","70852","93664","98405","93543","94969","128045","136184","124177","74813","73588","99032","71685","84801","86319","87383","86264","85469","75881","73364"
"20223","A","골목상권","3110051","한양공고앞 교차로","911490","452980","458510","76281","189788","161194","134968","149126","200134","214522","183917","116844","116629","164813","114764","129564","133564","136888","134272","132304","122161","122738"
"20223","A","골목상권","3110050","약수역 7번","414370","195756","218614","49804","58280","70223","63775","61641","110649","88507","81872","53630","56990","80720","52652","58177","58552","58847","58928","59286","60187","60393"
"20223","A","골목상권","3110049","장충단 고개","687604","328795","358809","87140","127338","137104","116953","97823","121247","128857","139267","104045","105884","131619","77933","101305","105922","105390","105175","103671","83859","82280"
"20223","A","골목상권","3110048","장충동주민센터","821941","401318","420623","65302","164759","155715","136225","125488","174453","178111","180963","118646","117103","136143","90975","118035","123278","124552","124099","118715","106218","107044"
"20223","A","골목상권","3110047","다산성곽길","598269","283338","314931","72018","108201","124406","100050","81316","112280","176908","133852","68165","64190","80514","74641","85426","87760","88116","87761","86399","80102","82705"
"20223","A","골목상권","3110046","버티고개","757476","348827","408649","99039","101725","126257","114813","107449","208191","254335","167692","72767","63154","93540","105988","110709","110968","111017","109790","108176","102529","104288"
"20223","A","골목상권","3110045","동대문역사문화공원역 5번","701270","339043","362227","39831","137862","136616","129731","109224","148005","166129","157437","104102","96943","102062","74598","102429","108350","108188","108899","103418","85896","84090"
"20223","A","골목상권","3110044","관성묘","179949","91184","88765","11578","47035","35079","31096","24884","30278","29624","39511","32088","31317","31271","16136","25962","28146","28298","28422","26642","21450","21029"
"20223","A","골목상권","3110043","충무초등학교","737285","393478","343807","72591","254496","119373","102005","92197","96622","181897","163532","107146","98674","107366","78671","107134","114053","114128","115009","107817","91225","87918"
"20223","A","골목상권","3110042","남산골공원옆","183182","97162","86019","16148","41618","32137","30869","30163","32247","28511","38532","33774","33535","32502","16327","27254","29793","29939","30082","28268","19899","17946"
"20223","A","골목상권","3110041","남산케이블카","310764","145850","164914","47254","56041","54891","53602","43270","55707","63401","69194","51665","47599","49413","29491","44991","46744","47477","46871","45310","40853","38518"
"20223","A","골목상권","3110040","중구회현체육센터(정화예술대남산캠퍼스)","172911","85268","87643","14922","20963","35412","38338","26058","37218","25920","40209","30707","30773","29834","15467","26507","28021","28018","27565","26282","18462","18055"
"20223","A","골목상권","3110039","회현역 1번","88190","42279","45910","6284","12323","17856","18616","14015","19097","15072","19997","14727","14483","15199","8713","13247","14077","14226","13846","13349","9604","9841"
"20223","A","골목상권","3110038","경향신문사","27761","13646","14114","3555","3858","6033","6478","4446","3391","2348","6929","6367","6104","4511","1504","4318","4824","4939","4889","4498","2351","1943"
"20223","A","골목상권","3110037","신설동역 12번","870104","407952","462153","121025","111356","125736","127889","153215","230883","240963","177753","98811","98335","140159","114082","124120","123142","123230","122650","121393","125240","130329"
"20223","A","골목상권","3110036","동묘앞역 3번","377077","193394","183683","20288","85052","65753","55359","61313","89313","85804","80218","58151","57436","56133","39336","52548","53254","53679","53346","53977","54347","55928"
"20223","A","골목상권","3110035","동묘앞역 2번","1323092","678292","644800","96471","178537","195312","211929","259442","381401","393859","284321","144901","134409","185304","180297","187870","186482","186113","185355","188761","191606","196904"
"20223","A","골목상권","3110034","창신1동주민센터","324667","163807","160859","16718","47384","67571","69184","57621","66189","81919","72785","48015","43920","44252","33776","48006","50848","50703","49596","47393","38670","39450"
"20223","A","골목상권","3110033","창신역 4번","685461","321976","363485","73644","91856","102091","107152","131025","179693","149333","139365","87848","90781","130942","87190","98937","98827","99024","99214","97718","96375","95368"
"20223","A","골목상권","3110032","수족관거리","119858","60807","59051","4563","16210","22847","25845","23570","26823","32102","26643","17678","15626","15282","12528","17980","19355","19261","18764","17738","13206","13555"
"20223","A","골목상권","3110031","창신역 1번","61202","27665","33537","9008","6734","9787","9421","10885","15367","10597","11797","8331","9002","14034","7439","8472","8246","8296","8220","8371","9560","10040"
"20223","A","골목상권","3110030","동대문역 3번","142789","68549","74240","9220","21273","17700","17425","30469","46701","29686","29512","19594","19828","26334","17833","20297","20667","20754","20571","20650","20190","19660"
"20223","A","골목상권","3110029","동대문역 1번","3277640","1509160","1768480","287655","472081","411826","428458","705260","972360","925327","689077","369656","360657","514388","418536","470678","464419","463220","465674","461212","471426","481010"
"20223","A","골목상권","3110028","이화달팽이길","2623938","1302490","1321448","236018","437712","373008","373659","478358","725183","706476","573747","333956","313424","384407","311926","381887","382314","383184","384611","375435","350756","365750"
"20223","A","골목상권","3110027","혜화역 1번","385225","161568","223658","42380","109089","70124","52895","49669","61067","72909","62513","52006","64377","89582","43838","48675","50660","54310","53905","54786","62031","60860"
"20223","A","골목상권","3110026","종로5가역 4번","289083","151479","137602","16501","50849","41467","45197","56435","78633","35634","66807","53570","52319","55938","24815","42237","45849","47085","46709","46075","34106","27020"
"20223","A","골목상권","3110025","충신시장옆","241228","129372","111856","13501","41295","36687","38495","48781","62470","48712","51583","39694","38017","40023","23198","34734","37170","38050","37661","36692","29660","27263"
"20223","A","골목상권","3110024","혜회동주민센터","323937","143253","180685","61343","66648","40627","48818","44479","62022","69239","67109","45695","44709","59126","38060","46251","46984","47176","47293","46328","44440","45466"
"20223","A","골목상권","3110023","서울대병원","374669","163415","211254","33950","86087","70353","62143","53428","68709","46173","82788","66302","67784","74361","37261","52092","57485","59318","58994","56025","46342","44413"
"20223","A","골목상권","3110022","경신고등학교","559847","245935","313912","124299","117106","65204","80780","73911","98547","153273","123605","66804","64069","83105","68990","80765","82150","82437","81837","79186","75362","78111"
"20223","A","골목상권","3110021","성균관대학교","1399295","620316","778979","196566","576598","156245","155081","147570","167235","324632","268861","175447","184459","259922","185973","193962","197811","199029","198844","198328","206984","204335"
"20223","A","골목상권","3110020","서울국제고등학교","1915828","801211","1114617","303588","809491","163722","190848","180621","267558","585284","413807","212628","197285","262496","244327","277153","279863","278730","275273","267391","266636","270782"
"20223","A","골목상권","3110019","창덕궁","578890","318925","259965","32234","104061","104724","114804","107295","115770","65900","116037","115149","121575","114527","45702","83038","91233","93152","94630","93328","68154","55354"
"20223","A","골목상권","3110018","중앙고등학교","468901","234410","234491","88438","57642","77197","89103","72148","84374","99564","104785","74290","72762","69366","48133","68884","72090","72601","71416","70240","57596","56073"
"20223","A","골목상권","3110017","정독도서관","459804","213724","246080","69695","62102","74532","86843","70412","96219","96176","94122","78655","76051","72681","42119","65090","64475","66658","66929","67627","65359","63665"
"20223","A","골목상권","3110016","평창동동측","35266","16198","19068","4989","4548","4312","6192","6000","9227","7051","7560","5488","5337","6038","3790","4962","5109","5106","5027","4978","5106","4979"
"20223","A","골목상권","3110015","청와대사랑채","76448","34067","42380","9514","10884","12903","14495","11823","16826","10500","15886","14556","14664","13744","7099","10943","9995","11308","11052","10986","11024","11139"
"20223","A","골목상권","3110014","경복고등학교","55984","28205","27779","13594","6674","6763","9170","7811","11973","7628","13438","10809","10053","9269","4785","7887","7563","8332","8128","8034","7921","8120"
"20223","A","골목상권","3110013","체부동홍종문가옥","123870","50023","73846","22326","18219","19087","21152","17811","25275","25050","24651","19063","18283","22760","14062","17512","17604","17848","17917","17857","17812","17318"
"20223","A","골목상권","3110012","성곡미술관","616940","271223","345718","57852","83335","123171","127436","99424","125723","123874","134149","99362","96649","102079","60827","89978","95315","95737","95130","92510","73689","74580"
"20223","A","골목상권","3110011","청운초등학교","41671","20645","21025","10194","4291","4503","7769","5821","9091","11059","9926","5740","4622","5603","4721","5935","5915","6168","6062","5975","5716","5900"
"20223","A","골목상권","3110010","평창동서측","171884","74238","97647","31114","16066","20140","24920","30645","48999","53649","36396","16342","15903","24440","25154","25034","24724","24502","24533","24379","24112","24599"
"20223","A","골목상권","3110009","자하문터널","172025","79396","92629","23179","20127","22997","31031","29256","45433","56756","34728","17207","16950","23331","23053","24100","24173","24334","24403","24563","25241","25211"
"20223","A","골목상권","3110008","배화여자대학교(박노수미술관)","1285556","532095","753459","245469","168100","194639","225865","188642","262840","334065","265792","166046","154082","205068","160501","184082","184888","186050","186141","183080","181000","180314"
"20223","A","골목상권","3110007","사직공원(한국사회과학도서관)","876340","394713","481628","192392","95306","105740","161993","125473","195437","272133","190125","88423","82336","123783","119539","125066","122591","124191","121753","121184","127556","133998"
"20223","A","골목상권","3110006","부암동주민센터","6894","3345","3549","1232","791","885","1194","1101","1691","1501","1605","938","902","1127","821","977","957","988","1006","962","984","1019"
"20223","A","골목상권","3110005","세검정","121114","54290","66823","22100","11906","14309","19099","20818","32881","30031","24689","14389","14420","20501","17084","17451","17612","17598","17275","17372","16966","16837"
"20223","A","골목상권","3110004","대신고등학교","545454","253124","292330","110368","65295","69559","88281","79969","131983","106033","114567","74681","77922","105243","67008","78064","79018","79152","78668","78206","76793","75551"
"20223","A","골목상권","3110003","세검정초등학교","634516","287480","347034","123624","69296","65638","104056","97197","174705","213051","130836","60766","60574","85904","83384","90638","90190","90224","90871","88890","91732","91970"
"20223","A","골목상권","3110002","독립문역 1번","577170","262699","314472","112349","73767","69628","83122","86452","151854","121488","123406","77561","80267","105141","69305","83640","85092","84532","83306","83732","79776","77093"
"20223","A","골목상권","3110001","이북5도청사","152037","66327","85710","25963","16435","15677","23778","24535","45649","37935","32162","17725","18584","25848","19784","21626","21224","21120","21044","21248","22635","23141"
"20222","U","관광특구","3001496","강남 마이스 관광특구","107600","53897","53703","7472","22427","30117","24129","13416","10040","6564","20643","25376","25869","22814","6334","15053","16396","17021","17690","17337","13132","10973"
"20222","U","관광특구","3001495","잠실 관광특구","4128777","1978958","2149819","452386","912017","980606","678719","512293","592756","672697","755860","639276","677323","911210","472410","570772","580392","584241","584642","608646","627134","572950"
"20222","U","관광특구","3001494","종로?청계 관광특구","8816195","4797974","4018222","306396","1528929","1630925","1628002","1605899","2116044","914434","1714738","1852375","1872132","1763134","699382","1333092","1412294","1386127","1385580","1424450","1082125","792527"
"20222","U","관광특구","3001493","동대문패션타운 관광특구","3383353","1593837","1789517","183197","610103","805706","671565","520345","592437","688918","682011","519944","506507","577454","408519","519556","537657","533723","532813","511295","380860","367448"
"20222","U","관광특구","3001492","명동 남대문 북창동 다동 무교동 관광특구","7170661","3521145","3649515","268757","1209359","1744065","1564296","1165264","1218920","478422","1532054","1777427","1723716","1280406","378638","1097776","1190524","1150237","1156933","1176743","795697","602749"
"20222","U","관광특구","3001491","이태원 관광특구","2338737","1158295","1180441","149689","651045","568433","363753","265198","340619","484768","382652","298017","329408","499045","344844","294344","290964","303225","308337","345491","424276","372097"
"20222","R","전통시장","3130327","평화시장(남평화시장, 제일평화시장, 신평화패션타운)","63963","30043","33921","2386","10054","15710","13819","10428","11569","14808","12955","9636","8755","9538","8271","10248","10681","10462","10462","9601","6119","6389"
"20222","R","전통시장","3130326","고덕 골목형상점가","138597","63316","75281","24918","12784","23374","25366","19972","32184","32522","30512","16805","16821","24330","17607","20065","20064","19905","19577","19765","19651","19569"
"20222","R","전통시장","3130325","명일전통시장","246907","108265","138642","43212","26243","33208","41193","38438","64616","42450","47481","35445","36723","53692","31116","34903","35221","35638","34907","35535","35260","35443"
"20222","R","전통시장","3130324","길동복조리시장","586127","266274","319854","93315","68118","82660","88937","91610","161487","170711","118328","64972","63839","92495","75783","83618","83425","82753","82543","82536","85100","86154"
"20222","R","전통시장","3130323","둔촌역전통시장","292971","140595","152376","42167","38991","37497","45998","49608","78710","85738","58685","30644","31721","47647","38534","42009","41087","41445","41662","41700","42391","42677"
"20222","R","전통시장","3130322","고분다리전통시장","188629","92987","95642","21317","23880","29748","26275","33304","54104","56577","38761","20134","19924","29247","23984","26730","25968","26236","26126","26110","27871","29591"
"20222","R","전통시장","3130321","장신구 특화거리 상점가","207264","95750","111513","42574","24976","29459","35994","31154","43108","40103","44178","32052","30807","37459","22666","30297","30209","30059","30326","30189","27705","28479"
"20222","R","전통시장","3130320","암사종합시장","213295","101104","112190","22132","26368","37681","35252","36068","55795","42914","40262","28155","30826","44207","26931","30273","30083","30243","30103","30398","31669","30525"
"20222","R","전통시장","3130319","성내전통시장","690553","332839","357716","112068","75064","106920","107624","108855","180021","192115","135058","73120","78275","120360","91624","96850","94480","95826","93842","94288","105406","109860"
"20222","R","전통시장","3130318","로데오거리상점가","490807","227404","263404","37418","106803","95316","73277","77742","100250","66808","77100","77034","88872","119580","61416","62663","64000","65394","65143","72605","83104","77899"
"20222","R","전통시장","3130317","마천중앙시장","731925","347544","384380","95423","74657","98297","100279","126683","236586","198166","144319","83045","84504","125903","95986","103104","101636","101288","101394","100298","109226","114978"
"20222","R","전통시장","3130316","마천시장","90914","42894","48020","11745","9875","12101","12982","15748","28463","25967","18116","9910","9685","14871","12364","12929","12736","12720","12790","12631","13380","13730"
"20222","R","전통시장","3130315","문정동 로데오거리 상점가(문정동 로데오거리)","651200","313518","337681","95658","102558","125447","106276","95199","126062","150657","135822","89394","88929","110941","75459","97408","97916","96475","96367","95269","84357","83407"
"20222","R","전통시장","3130314","풍납시장","1438789","653803","784986","183174","163781","224918","222613","242903","401398","385231","285019","158252","160796","250734","198758","203849","200172","201808","200575","200636","213711","218038"
"20222","R","전통시장","3130313","방이시장","1024239","467543","556694","140584","147256","210092","169403","142701","214204","315122","214995","106351","103201","150851","133718","147702","143994","144182","143903","144485","148042","151932"
"20222","R","전통시장","3130312","석촌시장","343038","161238","181799","56541","41536","70017","61143","48155","65647","71766","65056","45831","47951","68405","44028","49390","48727","48821","48354","48853","49681","49211"
"20222","R","전통시장","3130311","새마을시장","839538","402544","436995","146923","125297","144928","148123","115625","158643","195983","153113","99387","110177","169293","111583","117530","117652","118814","117360","120010","129044","119131"
"20222","R","전통시장","3130310","강남개포시장","211284","95234","116050","50984","20884","22239","36207","32755","48215","24535","41431","38092","41195","47151","18881","29840","30695","30862","30346","31027","29903","28611"
"20222","R","전통시장","3130309","은마종합상점가","1720","836","883","137","104","125","400","415","542","185","300","285","353","417","180","241","260","267","249","267","269","168"
"20222","R","전통시장","3130308","청담삼익시장","23500","11920","11581","2080","3447","5501","5012","3535","3924","4001","5293","3859","3780","3944","2624","3488","3715","3631","3588","3617","3008","2454"
"20222","R","전통시장","3130307","도곡시장","90415","40843","49572","30687","7308","8254","20585","12049","11532","11467","16171","12535","16174","22088","11981","12291","12425","12383","12314","12267","14495","14241"
"20222","R","전통시장","3130306","강남언주로","286608","141156","145451","10168","63054","86436","60276","34773","31902","76049","65262","39327","36763","38539","30667","43103","43841","43599","43525","42244","35199","35098"
"20222","R","전통시장","3130305","논현종합시장","31385","16217","15168","2110","6063","8895","6336","3774","4205","5268","6793","5105","5200","5750","3270","4752","4861","4757","4712","4668","3859","3774"
"20222","R","전통시장","3130304","신사상가","20336","8699","11637","5822","1502","1688","3662","2939","4723","7531","3751","1939","1887","2379","2851","3004","3035","3034","3001","3032","2711","2520"
"20222","R","전통시장","3130303","영동전통시장","413992","209882","204110","21089","96281","107441","79028","51722","58431","73303","76144","59505","61096","90034","53910","59659","63025","62061","62509","65124","55489","46125"
"20222","R","전통시장","3130302","강남시장(강남구 강남시장)","58085","28179","29907","4145","14753","14333","10993","7170","6694","7891","10593","10074","10572","12830","6126","8316","8831","8676","8621","9161","8186","6294"
"20222","R","전통시장","3130301","양재시장","72177","35594","36583","8936","11003","16477","13052","8962","13747","13239","14676","11481","11257","13544","7979","11010","11522","11363","11180","11153","8442","7507"
"20222","R","전통시장","3130296","남부종합시장","42336","19981","22354","7835","5105","5635","8531","6343","8886","15807","8458","3725","3608","5228","5511","6024","5960","5997","5970","5957","6148","6277"
"20222","R","전통시장","3130295","인헌시장(원당종합시장)","272748","125222","147526","28220","57622","52673","37948","36879","59408","58679","48277","31187","36101","58682","39822","38537","37847","38106","37836","38178","40940","41305"
